Anunciante,Marca,Modelo,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Garantia de Stand (incl. no preço),Livro de Revisões completo,Não fumador,2º Chave,Condição,Preco,ID Anuncio,Data Anuncio,Link,Versão,Valor Fixo,Possibilidade de financiamento,Origem,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,VIN,IVA Discriminado,Registo(s),Sub-modelo,Inspecção válida até,IUC,Garantia de Fábrica até,Consumo Combinado,Bateria,Autonomia Máxima,Capacidade da bateria,Autonomia,Consumo,ou até,Site,Portugal,Data
Profissional,Hyundai,i20,Diesel,Julho,2015,115 000 km,1 120 cm3,75 cv,Citadino,Preto,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,,Sim,Usados,10 900,8091532636,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-i20-1-1-crdi-comfort-pack-look-jll16-ID8PBfgU.html,1.1 CRDi Comfort+Pack Look+JLL16,Sim,Sim,Nacional,103 g/km,"4,90 l/100km","3,40 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Polo,Gasolina,Maio,2020,78 000 km,999 cm3,95 cv,Citadino,Prateado,,Manual,6,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,14 750,8088773599,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-polo-1-0-tsi-confortline-ID8PpFvj.html,1.0 TSI Confortline,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Micra,Gasolina,Novembro,2020,37 281 km,999 cm3,92 cv,Citadino,Cinzento,,Manual,5,5,5,,Tracção dianteira,36 Meses,,,,Usados,14 100,8091075364,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-1-0-ig-t-n-sport-ID8Pzkjy.html,1.0 IG-T N-Sport,Sim,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Smart,ForFour,Eléctrico,Março,2018,45 000 km,,56 cv,Citadino,Preto,,Automática,1,5,,,Tracção traseira,36 Meses,,,,Usados,13 900,8091281276,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-forfour-eq-passion-edition-nightsky-ID8PAbSI.html,EQ passion edition nightsky,,,,,,,,,,,,,,,Própria,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Ford,Fiesta,Diesel,Março,2017,143 000 km,1 499 cm3,95 cv,Citadino,Branco,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,12 750,8087780308,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-5-tdci-titanium-ID8Plw7u.html,1.5 TDCi Titanium,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Diesel,Junho,2017,155 000 km,1 560 cm3,100 cv,Citadino,Branco,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,12 500,8088437837,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8PogaN.html,1.6 BlueHDi Style,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Smart,ForFour,Gasolina,Fevereiro,2019,43 000 km,999 cm3,71 cv,Citadino,Cinzento,,Manual,5,5,4,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,13 900,8086900886,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-forfour-1-0-passion-71-ID8PhOlg.html,1.0 Passion 71,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Opel,Adam,Gasolina,Março,2016,105 000 km,1 229 cm3,70 cv,Citadino,Amarelo,Metalizado,Manual,,3,,,,,,,,Usados,9 000,8091875167,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-adam-1-2-glam-ID8PCGnB.html,1.2 Glam,,,,,"7,40 l/100km",,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Opel,Adam,Gasolina,Março,2016,105 000 km,1 229 cm3,70 cv,Citadino,Amarelo,Metalizado,Manual,,3,,,,,,,,Usados,9 000,8091875167,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-adam-1-2-glam-ID8PCGnB.html,1.2 Glam,,,,,"7,40 l/100km",,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C1,Gasolina,Março,2014,89 000 km,998 cm3,68 cv,Citadino,Vermelho,Metalizado,Manual,5,3,4,Classe 1,Tracção dianteira,18 Meses,,Sim,Sim,Usados,6 450,8091903836,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c1-1-0-advance-ID8PCNQ0.html,1.0 Advance,,Sim,Importado,,"5,40 l/100km",,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C3,Gasolina,Outubro,2019,120 000 km,1 199 cm3,82 cv,Citadino,Cinzento,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,13 950,8088224242,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PnmBI.html,1.2 PureTech Feel,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C3,Gasolina,Setembro,2019,86 732 km,1 199 cm3,83 cv,Citadino,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,11 900,8091875164,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PCGny.html,1.2 PureTech Feel,Sim,Sim,,127 g/km,5 l/100km,4 l/100km,Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Ford,Focus SW,Diesel,Maio,2017,175 000 km,1 499 cm3,95 cv,Carrinha,Preto,,Manual,,5,5,,,,,,,Usados,8 000,8091934797,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-ID8PCWTn.html,,,,,98 g/km,,,Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Audi,A1 Sportback,Diesel,Setembro,2015,136 000 km,1 422 cm3,90 cv,Citadino,Cinzento,,Manual,5,5,5,Classe 1,,18 Meses,,Sim,Sim,Usados,14 900,8090119314,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-1-4-tdi-design-ID8PwjBo.html,1.4 TDI Design,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio,Gasolina,Fevereiro,2019,116 000 km,898 cm3,90 cv,Citadino,Branco,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,12 990,8089803593,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-0-9-tce-limited-edition-ID8PtZt7.html,0.9 TCe Limited Edition,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Mégane,Gasolina,Janeiro,2014,117 636 km,1 197 cm3,115 cv,Citadino,Branco,,Manual,6,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,11 700,8090984973,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-2-tce-dynamique-ss-ID8PyVND.html,1.2 TCE Dynamique SS,,,Importado,,,,,,,,4 Janeiro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Citroën,C3,Gasolina,Março,2018,138 000 km,1 199 cm3,82 cv,Citadino,Branco,,Manual,5,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,11 900,8090979313,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-feel-ID8PyWkl.html,1.2 PureTech Feel,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Captur,Diesel,Fevereiro,2017,137 033 km,1 461 cm3,90 cv,SUV / TT,Azul,Metalizado,Manual,5,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,14 900,8091866273,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8PCE49.html,1.5 dCi Exclusive,,,Importado,,,,,,,,4 Fevereiro 2025,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Captur,Gasolina,Abril,2015,137 656 km,898 cm3,90 cv,SUV / TT,Bege,Metalizado,Manual,5,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,12 400,8091866297,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-ID8PCE4x.html,0.9 TCE Exclusive,,,Importado,,,,,,,,2 Abril 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Mitsubishi,Space Star,Gasolina,Março,2021,41 292 km,1 193 cm3,80 cv,Citadino,Branco,Metalizado,Manual,5,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,13 900,8091737006,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-2-intense-ID8PC6rc.html,1.2 Intense,,,Nacional,,,,,,,,3 Março 2025,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Grand Scénic,Diesel,Setembro,2014,253 131 km,1 461 cm3,110 cv,Monovolume,Cinzento,Metalizado,Manual,6,5,7,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,11 700,8091402051,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-5-dci-bose-edition-ss-ID8PAHiH.html,1.5 dCi Bose Edition SS,,,Importado,,,,,,,,3 Setembro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Juke,Gasolina,Junho,2015,85 466 km,1 197 cm3,115 cv,SUV / TT,Preto,Metalizado,Manual,6,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,14 400,8091722521,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-2-dig-t-n-co-p-ext-1-yellow-s-ID8PC2Fz.html,1.2 DIG-T N-Co P.Ext.1 Yellow S.,,,Importado,,,,,,,,4 Junho 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf,Diesel,Maio,2017,197 900 km,1 598 cm3,115 cv,Utilitário,Cinzento,,Manual,,5,5,,,36 Meses,,Sim,,Usados,14 900,8091490634,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-1-6-tdi-confortline-ID8PB4ls.html,1.6 TDI Confortline,,Sim,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Smart,ForTwo Coupé,Gasolina,Fevereiro,2018,50 000 km,898 cm3,90 cv,Pequeno citadino,Preto,Metalizado,Automática,5,3,2,Classe 1,Tracção traseira,18 Meses,,Sim,Sim,Usados,12 950,8092032483,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-9-passion-90-aut-ID8PDliX.html,0.9 Passion 90 Aut,,Sim,Nacional,,,,,,1,,12 Fevereiro 2026,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Juke,Gasolina,Março,2017,144 133 km,1 197 cm3,115 cv,SUV / TT,Preto,,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,,,Sim,Usados,14 900,8090987201,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-2-dig-t-n-co-p-ext-1-yellow-s-ID8PyXnz.html,1.2 DIG-T N-Co P.Ext.1 Yellow S.,,,Importado,,,,,,,,2 Março 2025,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Smart,ForFour,Gasolina,Março,2019,76 444 km,898 cm3,90 cv,Pequeno citadino,Vermelho,Metalizado,Automática,,5,4,,,18 Meses,,,,Usados,14 890,8089711564,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-forfour-twinamic-brabus-style-ID8PtBvM.html,twinamic Brabus Style,Sim,Sim,,,6 l/100km,,,Sim,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,Panda,Gasolina,Março,2022,63 995 km,999 cm3,70 cv,Utilitário,Branco,,Manual,6,5,4,Classe 1,Tracção dianteira,36 Meses,,Sim,Sim,Usados,13 540,8091699674,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-0-hybrid-city-life-ID8PBVJ4.html,1.0 Hybrid City Life,Sim,Sim,Nacional,112 g/km,,,Mostrar VIN,,,,,,1 Janeiro 0001,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,308,Diesel,Outubro,2017,135 675 km,1 560 cm3,100 cv,Utilitário,Preto,Metalizado,Manual,,5,5,Classe 1,,18 Meses,,,Sim,Usados,12 890,8091396899,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-6-bluehdi-access-ID8PAFXB.html,1.6 BlueHDi Access,Sim,Sim,Nacional,,"4,30 l/100km",,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf Variant,Diesel,Janeiro,2015,250 000 km,1 598 cm3,105 cv,Carrinha,Cinzento,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,10 999,8091621816,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-highline-ID8PBCti.html,1.6 TDi Highline,,,Nacional,102 g/km,"4,90 l/100km","3,30 l/100km",,,1,,,150 €,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,SEAT,Leon ST,Diesel,Maio,2014,179 937 km,1 598 cm3,110 cv,Carrinha,Azul,Metalizado,Manual,,5,5,Classe 1,,18 Meses,,,,Usados,12 890,8091298360,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-leon-st-1-6-tdi-style-ecomotive-ID8PAgkg.html,1.6 TDI Style Ecomotive,Sim,Sim,Importado,,"4,10 l/100km",,,,,,14 Maio 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,VW,Golf Variant,Diesel,Fevereiro,2014,245 000 km,1 598 cm3,105 cv,Carrinha,Branco,Pérola,Automática,7,5,5,Classe 1,Tracção dianteira,18 Meses,,,Sim,Usados,11 990,8091131255,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-dsg-ID8PzyR1.html,1.6 TDi Confortline DSG,Sim,Sim,,104 g/km,"4,80 l/100km","3,50 l/100km",Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,508 SW,Diesel,Março,2015,158 941 km,1 560 cm3,115 cv,Carrinha,Preto,Metalizado,Automática,,5,5,,,18 Meses,,,,Usados,12 890,8090610911,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-6-e-hdi-active-2-tronic-105g-ID8Pxnun.html,1.6 e-HDi Active 2-Tronic 105g,Sim,Sim,Importado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Renault,Clio,Diesel,Junho,2018,131 000 km,1 461 cm3,90 cv,Citadino,Branco,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,,,Sim,Usados,12 990,8091521355,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-limited-ID8PBckX.html,1.5 dCi Limited,Sim,Sim,,85 g/km,"4,30 l/100km","3,60 l/100km",Mostrar VIN,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Ford,Fiesta,Gasolina,Setembro,2019,84 000 km,999 cm3,100 cv,Citadino,Preto,,Manual,,5,,,,36 Meses,,Sim,Sim,Usados,14 500,8091564887,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-fiesta-ID8PBnF5.html,,,Sim,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Pulsar,Diesel,Junho,2016,137 927 km,1 461 cm3,110 cv,Utilitário,Branco,,Manual,6,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,14 500,8091876400,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-pulsar-1-5-dci-n-connecta-ID8PCGHu.html,1.5 dCi N-Connecta,,Sim,Nacional,,,,Mostrar VIN,,,,30 Junho 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Gasolina,Julho,2017,159 000 km,1 199 cm3,75 cv,Citadino,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,,Sim,Usados,10 950,8090746892,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-puretech-75-allure-pack-ID8PxVRC.html,PureTech 75 Allure Pack,,,Importado,,,,Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Smart,ForTwo Coupé,Gasolina,Julho,2015,90 000 km,999 cm3,71 cv,Pequeno citadino,Cinzento,,Automática,6,3,2,Classe 1,Tracção traseira,,Sim,Sim,Sim,Usados,9 300,8091874535,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-1-0-passion-71-aut-ID8PCGdp.html,1.0 Passion 71 Aut.,,,,94 g/km,"4,70 l/100km","3,70 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Gasolina,Março,2019,90 274 km,1 199 cm3,82 cv,Citadino,Preto,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 200,8091552595,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-signature-ID8PBksP.html,1.2 PureTech Signature,Sim,Sim,Nacional,132 g/km,"5,80 l/100km","4,20 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Fiat,Panda,Gasolina,Setembro,2019,35 000 km,1 242 cm3,69 cv,Citadino,Branco,Metalizado,Manual,5,5,5,,Tracção dianteira,,Sim,Sim,Sim,Usados,10 695,8091652031,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-easy-s-s-ID8PBKkD.html,1.2 Easy S&S,,,Nacional,133 g/km,"6,60 l/100km","4,70 l/100km",Mostrar VIN,,1,,30 Setembro 2025,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Opel,Astra,Gasolina,Fevereiro,2018,75 000 km,999 cm3,105 cv,Utilitário,Cinzento,,Manual,5,5,5,,Tracção dianteira,18 Meses,,,,Usados,14 250,8090803869,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-0-business-edition-s-s-ID8PybGB.html,1.0 Business Edition S/S,,,Nacional,129 g/km,"5,50 l/100km","4,10 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Particular,Fiat,Panda,Gasolina,Setembro,2019,35 000 km,1 242 cm3,69 cv,Citadino,Branco,Metalizado,Manual,5,5,5,,Tracção dianteira,,Sim,Sim,Sim,Usados,10 695,8091652031,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-easy-s-s-ID8PBKkD.html,1.2 Easy S&S,,,Nacional,133 g/km,"6,60 l/100km","4,70 l/100km",Mostrar VIN,,1,,30 Setembro 2025,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Opel,Astra,Gasolina,Fevereiro,2018,75 000 km,999 cm3,105 cv,Utilitário,Cinzento,,Manual,5,5,5,,Tracção dianteira,18 Meses,,,,Usados,14 250,8090803869,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-1-0-business-edition-s-s-ID8PybGB.html,1.0 Business Edition S/S,,,Nacional,129 g/km,"5,50 l/100km","4,10 l/100km",Mostrar VIN,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Toyota,Aygo,Gasolina,Setembro,2018,77 000 km,998 cm3,69 cv,Citadino,Vermelho,,Manual,5,5,4,Classe 1,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,12 950,8091103856,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-aygo-1-0-x-play-ac-x-touch-ID8PzrJ6.html,1.0 X-Play+AC+X-Touch,,Sim,Nacional,,,,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Peugeot,208,Diesel,Dezembro,2018,89 775 km,1 560 cm3,75 cv,Citadino,Branco,,Manual,5,5,,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 450,8091921419,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8PCSpB.html,1.6 BlueHDi Style,,Sim,,90 g/km,"4,20 l/100km",3 l/100km,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500,Gasolina,Junho,2019,54 000 km,1 242 cm3,69 cv,Citadino,Branco,,Manual,5,3,4,Classe 1,,18 Meses,,Sim,Sim,Usados,12 650,8091620073,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-lounge-s-s-ID8PBC1b.html,1.2 Lounge S&S,,Sim,Nacional,,,,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,SEAT,Leon ST,Diesel,Setembro,2014,118 000 km,1 598 cm3,105 cv,Carrinha,Cinzento,,Manual,5,5,5,,Tracção dianteira,18 Meses,,Sim,Sim,Usados,12 000,8091877118,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-leon-st-ID8PCGT4.html,,,Sim,Nacional,,,,Mostrar VIN,,,,12 Setembro 2024,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Nissan,Micra,Gasolina,Setembro,2020,56 546 km,999 cm3,100 cv,Citadino,Branco,,Manual,5,5,,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,14 950,8091132621,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-micra-1-0-ig-t-n-sport-ID8Pzzd3.html,1.0 IG-T N-Sport,,Sim,Importado,133 g/km,"5,60 l/100km",4 l/100km,,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
Profissional,Fiat,500,Gasolina,Maio,2020,96 177 km,999 cm3,70 cv,Citadino,Branco,,Manual,6,3,,,Tracção dianteira,18 Meses,Sim,Sim,Sim,Usados,13 450,8090787604,16 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-gse-hybrid-cult-ID8Py7sg.html,1.0 GSE Hybrid Cult,,,Importado,93 g/km,"4,90 l/100km","3,60 l/100km",,,1,,,,,,,,,,,,StandVirtual,Yes,2024-03-16
