Anunciante,Marca,Modelo,Sub-modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Inspecção válida até,Garantia de Stand (incl. no preço),Registo(s),Origem,Condição,Preco,ID Anuncio,Data Anuncio,Link,Tipo de cor,Emissões CO2,Livro de Revisões completo,Não fumador,2º Chave,Consumo Urbano,VIN,IUC,Consumo Extra Urbano,Autonomia Máxima,IVA Discriminado,Consumo Combinado,Autonomia,Bateria,Garantia de Fábrica até,Capacidade da bateria,Consumo,ou até,Site,Portugal,Data
Profissional,Mercedes-Benz,T 180,Classe T,,Diesel,Maio,2023,49 000 km,1 461 cm3,116 cv,Sim,Sim,Monovolume,Preto,Manual,,5,5,,,,24 Meses,,Nacional,Usados,36 000,8092105101,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-t-180-ID8PDEcd.html,,,,,Sim,,Mostrar VIN,,,,Sim,"5,70 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Style Plus Aut.,Diesel,Março,2023,26 681 km,1 950 cm3,116 cv,Sim,,Coupé,Prateado,Automática,,4,5,,,,24 Meses,,Nacional,Usados,37 000,8092105102,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDEce.html,,,,,Sim,,Mostrar VIN,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Style Plus Aut.,Diesel,Março,2023,21 500 km,1 950 cm3,116 cv,Sim,Sim,Coupé,Prateado,Automática,,4,5,,Tracção dianteira,,24 Meses,,Nacional,Usados,37 000,8092098051,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDCmw.html,,,,,Sim,,Mostrar VIN,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Style Plus Aut.,Diesel,Março,2023,29 802 km,1 950 cm3,116 cv,Sim,Sim,Sedan,Branco,Automática,,4,,,Tracção dianteira,,24 Meses,,Nacional,Usados,36 800,8092082274,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDyg2.html,,,,,Sim,"5,30 l/100km",Mostrar VIN,,"3,60 l/100km",,Sim,"4,20 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 220,Classe C,d Aut.,Diesel,Setembro,2017,84 700 km,2 143 cm3,170 cv,Sim,Sim,Coupé,Preto,Automática,9,2,4,,Tracção traseira,,18 Meses,1,Nacional,Usados,35 900,8091793339,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PCl5N.html,Metalizado,121 g/km,,Sim,Sim,"5,20 l/100km",Mostrar VIN,,"4,30 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,GLE 350,Classe GLE,d 4-Matic,Diesel,Julho,2015,165 500 km,2 987 cm3,258 cv,Sim,Sim,SUV / TT,Branco,Automática,9,5,5,,,,18 Meses,1,Nacional,Usados,43 990,8091564644,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gle-350-d-4-matic-ID8PBnBa.html,Metalizado,,Sim,Sim,Sim,,,,,,,"6,40 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Fiat,500e,,La Prima,Eléctrico,Abril,2022,6 500 km,,118 cv,,Sim,Pequeno citadino,Verde,Automática,,3,4,,,,18 Meses,,Nacional,Usados,32 900,8087779211,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500e-la-prima-ID8PluPN.html,,,,,,,,,,,Sim,,312 km,,,,"14,40 kWh/100km",,StandVirtual,Yes,2024-04-10
Profissional,Hyundai,Ioniq 5,,73kWh Premium,Eléctrico,Julho,2022,19 562 km,,218 cv,Sim,Sim,Sedan,Cinzento,Automática,7,5,5,Classe 1,Tracção traseira,,84 Meses,,Nacional,Usados,42 900,8090776920,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/hyundai-ioniq-5-73kwh-premium-ID8Py4FV.html,Metalizado,,Sim,Sim,Sim,,Mostrar VIN,,,,Sim,,481 km,Própria,19 Julho 2029,73 kWh,"16,80 kWh/100km",,StandVirtual,Yes,2024-04-10
Profissional,Volvo,XC 60,,2.0 B4 Momentum Plus Geartronic,Diesel,Janeiro,2021,83 000 km,1 969 cm3,197 cv,,Sim,SUV / TT,Preto,Automática,8,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Usados,44 800,8088783576,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-b4-momentum-plus-geartronic-ID8PpI7e.html,,,,,,"8,60 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,GLB 180,Classe GLB,d Progressive,Diesel,Junho,2022,32 000 km,1 950 cm3,116 cv,Sim,,SUV / TT,Cinzento,Automática,,5,5,,Tracção dianteira,,24 Meses,,Nacional,Usados,44 500,8092037323,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glb-180-d-progressive-ID8PDmz1.html,,,,,Sim,,Mostrar VIN,,,,,"5,50 l/100km",,,,,,,StandVirtual,Yes,2024-04-10
Profissional,VW,Tiguan Allspace,,2.0 TDI Confortline DSG,Diesel,Junho,2021,34 500 km,1 968 cm3,150 cv,Sim,Sim,SUV / TT,Cinzento,Automática,,5,7,,,,18 Meses,,Nacional,Usados,37 500,8091957886,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-tiguan-allspace-2-0-tdi-confortline-dsg-ID8PD1TM.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,X1,Série X,,Híbrido Plug-In,Junho,2021,77 100 km,1 499 cm3,220 cv,Sim,Sim,SUV / TT,Branco,Automática,7,5,5,Classe 1,,,36 Meses,,Nacional,Usados,33 690,8088007350,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-ID8Pmsbs.html,Metalizado,,Sim,,Sim,,,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,Shooting Brake 7G-DCT Progressive,Gasolina,Setembro,2020,62 942 km,1 332 cm3,136 cv,Sim,Sim,Carrinha,Preto,Automática,7,5,5,Classe 1,,,18 Meses,,Importado,Usados,34 900,8088936037,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-shooting-brake-7g-dct-progressive-ID8PqlMh.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Mercedes-Benz,GLC 350,Classe GLC,d 4Matic 9G-TRONIC AMG Line,Diesel,Junho,2017,116 834 km,2 987 cm3,258 cv,,,SUV / TT,Cinzento,Automática,,5,,,Integral,,,1,Importado,Usados,39 995,8092182140,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-350-d-4matic-9g-tronic-amg-line-ID8PDYeM.html,Metalizado,,Sim,Sim,Sim,"8,50 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Volvo,XC 40,,1.5 T2 Momentum Core Geartronic,Gasolina,Outubro,2021,23 500 km,1 477 cm3,129 cv,,,SUV / TT,Cinzento,Automática,8,5,,,Tracção dianteira,,,,,Usados,33 900,8092149355,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-1-5-t2-momentum-core-geartronic-ID8PDPHZ.html,,164 g/km,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,X 250,Classe X,d Progressive 4-Matic,Diesel,Abril,2019,98 592 km,2 298 cm3,190 cv,Sim,,SUV / TT,Cinzento,Manual,,4,,,,,24 Meses,,Nacional,Usados,37 000,8091523475,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-x-250-d-progressive-4-matic-ID8PBcT9.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,BMW,X4,Série X,25 d xDrive Pack M Auto,Diesel,Fevereiro,2019,240 000 km,1 995 cm3,231 cv,,,SUV / TT,Preto,Automática,8,5,,,Integral,,,,,Usados,39 000,8091143579,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x4-25-d-xdrive-pack-m-auto-ID8PzC3N.html,,186 g/km,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,C 300,Classe C,d AMG Line Aut.,Diesel,Dezembro,2018,85 200 km,1 950 cm3,245 cv,Sim,Sim,Coupé,Cinzento,Automática,9,2,4,Classe 1,Tracção traseira,,24 Meses,,Nacional,Usados,39 990,8091958608,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-d-amg-line-aut-ID8PD25q.html,Metalizado,153 g/km,Sim,,Sim,"6,10 l/100km",Mostrar VIN,,"4,70 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Shooting Brake Style Plus,Diesel,Maio,2020,49 694 km,1 461 cm3,116 cv,Sim,Sim,Carrinha,Cinzento,Manual,6,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Usados,33 990,8092087597,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-style-plus-ID8PDzDT.html,Metalizado,125 g/km,Sim,,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,VW,Passat Variant,,1.4 TSI GTE Plug-in,Híbrido Plug-In,Janeiro,2020,58 292 km,1 395 cm3,218 cv,Sim,Sim,Carrinha,Cinzento,Automática,,5,5,,Integral,15 Janeiro 2026,18 Meses,1,Nacional,Usados,31 900,8091875338,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-4-tsi-gte-plug-in-ID8PCGqm.html,Metalizado,,Sim,Sim,Sim,,,,,55 km,Sim,3 l/100km,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Shooting Brake Style Plus,Diesel,Maio,2020,49 694 km,1 461 cm3,116 cv,Sim,Sim,Carrinha,Cinzento,Manual,6,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Usados,33 990,8092087597,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-style-plus-ID8PDzDT.html,Metalizado,125 g/km,Sim,,Sim,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,VW,Passat Variant,,1.4 TSI GTE Plug-in,Híbrido Plug-In,Janeiro,2020,58 292 km,1 395 cm3,218 cv,Sim,Sim,Carrinha,Cinzento,Automática,,5,5,,Integral,15 Janeiro 2026,18 Meses,1,Nacional,Usados,31 900,8091875338,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-4-tsi-gte-plug-in-ID8PCGqm.html,Metalizado,,Sim,Sim,Sim,,,,,55 km,Sim,3 l/100km,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,E 220,Classe E,d AMG,Diesel,Outubro,2017,170 833 km,1 950 cm3,194 cv,Sim,Sim,Sedan,Cinzento,Automática,9,5,5,Classe 1,Tracção traseira,,18 Meses,,Nacional,Usados,33 490,8092127965,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-ID8PDK8Z.html,,135 g/km,Sim,,Sim,"6,10 l/100km",Mostrar VIN,,"4,50 l/100km",,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,EQA,,250 AMG Line,Eléctrico,Dezembro,2021,34 973 km,,190 cv,Sim,Sim,SUV / TT,Preto,Automática,1,5,5,Classe 1,Tracção dianteira,,24 Meses,,Nacional,Usados,44 990,8091389441,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqa-250-amg-line-ID8PAE1j.html,Metalizado,,Sim,,Sim,,Mostrar VIN,,,,Sim,,426 km,Própria,,,"17,70 kWh/100km",,StandVirtual,Yes,2024-04-10
Profissional,Cupra,Formentor,,1.4 e-Hybrid DSG VZ,Híbrido Plug-In,Maio,2021,65 123 km,1 395 cm3,245 cv,Sim,Sim,SUV / TT,Preto,Automática,6,5,5,Classe 1,Tracção dianteira,1 Janeiro 2026,18 Meses,1,,Usados,34 250,8091833906,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-4-e-hybrid-dsg-vz-ID8PCwE6.html,Metalizado,33 g/km,Sim,Sim,Sim,,,126 €,,1 200 km,,,,,1 Maio 2029,,,160 000 km,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Shooting Brake AMG Line Aut.,Diesel,Fevereiro,2020,58 200 km,1 461 cm3,116 cv,Sim,Sim,Carrinha,Preto,Automática,,5,5,,Tracção traseira,2 Fevereiro 2026,18 Meses,,Nacional,Usados,33 500,8091543975,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-amg-line-aut-ID8PBidN.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,320,Série 3,e Touring Corporate Edition Auto,Híbrido Plug-In,Janeiro,2023,15 000 km,1 998 cm3,204 cv,Sim,Sim,Carrinha,Preto,Automática,,5,5,Classe 1,,,36 Meses,1,Nacional,Usados,42 990,8091441155,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-e-touring-corporate-edition-auto-ID8PARtp.html,Metalizado,,,Sim,Sim,,,,,,,,,,1 Janeiro 0001,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,216 Gran Coupé,Série 2,d Pack M,Diesel,Setembro,2022,28 000 km,1 496 cm3,116 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,,Tracção dianteira,,36 Meses,,Nacional,Usados,36 000,8091792931,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-pack-m-ID8PCkZd.html,,,,,,,Mostrar VIN,,,,,"4,60 l/100km",,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,CLA 180,Classe CLA,d Progressive Aut.,Diesel,Março,2023,25 000 km,1 950 cm3,116 cv,Sim,Sim,Carrinha,Branco,Automática,,4,,,,,24 Meses,,Nacional,Usados,38 900,8091240374,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-progressive-aut-ID8PA1f0.html,,,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Volvo,V60,,2.0 D4 Inscription Geartronic,Diesel,Fevereiro,2020,86 500 km,1 969 cm3,190 cv,Sim,Sim,Carrinha,Cinzento,Automática,8,5,5,Classe 1,Tracção dianteira,27 Fevereiro 2026,18 Meses,1,Nacional,Usados,34 500,8091876994,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d4-inscription-geartronic-ID8PCGR4.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Jaguar,I-Pace,,S AWD Aut.,Eléctrico,Outubro,2019,60 101 km,,400 cv,,,SUV / TT,Cinzento,Automática,1,5,5,Classe 1,Integral,,,1,Nacional,Usados,37 990,8091904711,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-i-pace-s-awd-aut-ID8PCO47.html,Metalizado,,Sim,Sim,Sim,,Mostrar VIN,,,,,,415 km,Própria,,,22 kWh/100km,,StandVirtual,Yes,2024-04-10
Profissional,Mazda,MX-5,,1.5 RF Sky-G Kazari,Gasolina,Outubro,2023,94 km,1 496 cm3,132 cv,,Sim,Cabrio,Branco,Manual,6,2,2,Classe 1,Tracção traseira,,82 Meses,,Nacional,Usados,36 990,8091342796,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mazda-mx-5-1-5-rf-sky-g-kazari-ID8PArSY.html,Mate,142 g/km,Sim,Sim,Sim,,,,,,,,,,30 Outubro 2029,,,150 000 km,StandVirtual,Yes,2024-04-10
Profissional,Tesla,Model 3,,Tração Traseira,Eléctrico,Março,2022,41 236 km,,325 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,5,Classe 1,,,18 Meses,,,Usados,33 990,8092106370,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-trao-traseira-ID8PDEvG.html,Metalizado,,,,,,Mostrar VIN,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Tesla,Model Y,,Long Range Tração Integral,Eléctrico,Junho,2022,49 325 km,,351 cv,Sim,Sim,SUV / TT,Branco,Automática,,5,5,Classe 1,,1 Junho 2026,18 Meses,,,Usados,41 990,8091752469,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-y-long-range-trao-integral-ID8PCasB.html,Metalizado,,Sim,Sim,Sim,,Mostrar VIN,,,,Sim,,,Própria,,,,,StandVirtual,Yes,2024-04-10
Profissional,Volvo,S90,,2.0 D4 Momentum Geartronic,Diesel,Fevereiro,2019,126 597 km,1 969 cm3,190 cv,Sim,Sim,Sedan,Cinzento,Automática,,4,,,,,18 Meses,,Nacional,Usados,31 999,8091154376,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-s90-2-0-d4-momentum-geartronic-ID8PzERV.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Volvo,XC 90,,2.0 D4 Momentum,Diesel,Outubro,2016,188 711 km,1 969 cm3,190 cv,,Sim,SUV / TT,Cinzento,Automática,7,5,7,Classe 1,,,18 Meses,1,Nacional,Usados,34 750,8090855525,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-90-2-0-d4-momentum-ID8Pyp7L.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mazda,CX-5,,2.0 G Newground,Gasolina,Junho,2023,4 550 km,1 998 cm3,165 cv,,Sim,SUV / TT,Outra,Manual,6,5,5,Classe 1,Tracção dianteira,,66 Meses,,Nacional,Usados,36 990,8090153554,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mazda-cx-5-2-0-g-newground-ID8PwswE.html,Metalizado,146 g/km,Sim,Sim,Sim,,,,,,,,,,28 Junho 2029,,,150 000 km,StandVirtual,Yes,2024-04-10
Profissional,Audi,Q4 e-tron,,35 55 kWH,Eléctrico,Outubro,2021,26 690 km,,170 cv,Sim,,SUV / TT,Cinzento,Automática,1,5,5,,Tracção traseira,1 Outubro 2025,18 Meses,,,Usados,37 990,8090641223,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q4-e-tron-35-55-kwh-ID8Pxwnh.html,,,Sim,Sim,Sim,,Mostrar VIN,,,,Sim,,313 km,Própria,,55 kWh,17 kWh/100km,,StandVirtual,Yes,2024-04-10
Particular,Volvo,V60 Cross Country,,2.0 D4 Geartronic,Diesel,Fevereiro,2020,94 750 km,1 969 cm3,190 cv,,,Carrinha,Prateado,Automática,8,5,,,Integral,,,,,Usados,36 750,8090304872,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v60-cross-country-2-0-d4-geartronic-ID8Pv5Sg.html,,157 g/km,,,,"7,40 l/100km",,,5 l/100km,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,320,Série 3,d Touring Pack M Shadow Auto,Diesel,Julho,2020,95 000 km,1 995 cm3,190 cv,,Sim,Carrinha,Branco,Automática,8,5,5,Classe 1,Tracção traseira,,18 Meses,,,Usados,39 500,8091508593,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-pack-m-shadow-auto-ID8PB917.html,Metalizado,,Sim,Sim,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,640 Gran Coupé,Série 6,d xDrive M Sport Edition,Diesel,Março,2015,162 000 km,2 993 cm3,313 cv,Sim,Sim,Coupé,Azul,Automática,,4,,,,,18 Meses,,,Usados,33 990,8091820618,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-640-gran-coup-d-xdrive-m-sport-edition-ID8PCsbM.html,Metalizado,,,,,"7,40 l/100km",,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,216 Gran Coupé,Série 2,d Corporate Edition,Diesel,Junho,2021,51 528 km,1 496 cm3,116 cv,Sim,Sim,Coupé,Preto,Automática,,4,,,,,36 Meses,,Nacional,Usados,33 000,8092126873,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-corporate-edition-ID8PDJRn.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Particular,Audi,A6 Avant,,40 TDI Sport S tronic,Diesel,Junho,2019,88 000 km,1 968 cm3,204 cv,Sim,,Carrinha,Preto,Automática,7,5,,,Tracção dianteira,,,,,Usados,35 750,8090438512,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-sport-s-tronic-ID8PvEDK.html,,147 g/km,Sim,,Sim,"5,30 l/100km",,,4 l/100km,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Audi,A4 Avant,,35 TDI Advanced S tronic,Diesel,Julho,2020,101 701 km,1 968 cm3,163 cv,Sim,Sim,Carrinha,Preto,Automática,,5,,,,,36 Meses,,Nacional,Usados,31 490,8091875253,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-35-tdi-advanced-s-tronic-ID8PCGoZ.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,520,Série 5,d Auto,Diesel,Junho,2021,69 860 km,1 995 cm3,190 cv,Sim,Sim,Carrinha,Azul,Automática,,5,,,,,36 Meses,,Nacional,Usados,41 000,8092126212,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PDJGI.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,VW,Golf,,1.4 TSI GTE+ DSG,Híbrido Plug-In,Novembro,2023,9 000 km,1 395 cm3,245 cv,Sim,Sim,Utilitário,Preto,Automática,,5,,,,,36 Meses,,Nacional,Usados,42 990,8091239224,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-1-4-tsi-gte-dsg-ID8PA0Vs.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,BMW,320,Série 3,e Touring Auto,Híbrido Plug-In,Dezembro,2022,25 000 km,1 998 cm3,204 cv,Sim,Sim,Carrinha,Azul,Automática,,5,5,,Tracção traseira,,36 Meses,,Nacional,Usados,40 500,8091792932,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-e-touring-auto-ID8PCkZe.html,,,,,,,Mostrar VIN,,,,,"1,50 l/100km",,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,MINI,Countryman,,One D Auto,Diesel,Maio,2021,77 103 km,1 496 cm3,116 cv,Sim,Sim,Utilitário,Preto,Automática,,5,5,,,,36 Meses,,Nacional,Usados,33 900,8091147096,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-countryman-one-d-auto-ID8PzCYv.html,,,,,,,Mostrar VIN,,,,,5 l/100km,,,10 Abril 2027,,,,StandVirtual,Yes,2024-04-10
Profissional,Peugeot,3008,,1.6 Hybrid Allure Pack e-EAT8,Híbrido Plug-In,Julho,2021,44 763 km,1 598 cm3,225 cv,Sim,Sim,Monovolume,Preto,Automática,8,5,5,,Tracção dianteira,,18 Meses,,Nacional,Usados,35 000,8090596544,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-hybrid-allure-pack-e-eat8-ID8PxjKE.html,,28 g/km,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mercedes-Benz,A 250,Classe A,,Híbrido Plug-In,Novembro,2020,40 000 km,1 332 cm3,218 cv,Sim,Sim,Utilitário,Preto,Automática,8,5,5,Classe 1,Tracção dianteira,,18 Meses,1,,Usados,31 950,8090305872,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-ID8Pv68o.html,Metalizado,23 g/km,Sim,Sim,Sim,,Mostrar VIN,,,,Sim,,,,,,,,StandVirtual,Yes,2024-04-10
Profissional,Mitsubishi,Eclipse Cross,,2.4 PHEV Black Edition,Híbrido Plug-In,Agosto,2023,7 037 km,2 360 cm3,188 cv,Sim,,SUV / TT,Cinzento,Automática,,5,5,,,,52 Meses,,Nacional,Usados,43 000,8091793191,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-eclipse-cross-2-4-phev-black-edition-ID8PCl3p.html,,,,,,,Mostrar VIN,,,,,2 l/100km,,,28 Agosto 2028,,,,StandVirtual,Yes,2024-04-10
Profissional,MINI,Clubman,,John Cooper Works ALL4,Gasolina,Agosto,2020,69 521 km,1 998 cm3,306 cv,Sim,Sim,Carrinha,Branco,Automática,,6,,,,,36 Meses,,Nacional,Usados,39 990,8091752344,10 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mini-clubman-john-cooper-works-all4-ID8PCaqA.html,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-10
