Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Inspecção válida até,Origem,Não fumador,2º Chave,Consumo Urbano,Consumo Extra Urbano,Condição,VIN,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Garantia de Stand (incl. no preço),Livro de Revisões completo,Registo(s),Consumo Combinado,Autonomia Máxima,IUC,Sub-modelo,Garantia de Fábrica até,Autonomia,Bateria,Capacidade da bateria,ou até,Consumo,Site,Portugal,Data
Profissional,Fiat,Tipo Station Wagon,1.6 M-Jet Lounge DCT,Diesel,Janeiro,2018,106 230 km,1 598 cm3,120 cv,Carrinha,Preto,,Automática,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,14 700,8091876523,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-tipo-station-wagon-1-6-m-jet-lounge-dct-ID8PCGJt.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,208,1.2 PureTech Style,Gasolina,Março,2017,48 076 km,1 199 cm3,82 cv,Citadino,Prateado,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,,1 Março 2025,Nacional,Sim,Sim,,,Usados,,12 990,8087788694,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-style-ID8PlxiK.html,,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Opel,Corsa,1.3 CDTi Business Edition,Diesel,Janeiro,2018,149 500 km,1 248 cm3,95 cv,Citadino,Branco,,Manual,5,5,5,Classe 1,Tracção dianteira,,1 Janeiro 2024,Nacional,Sim,Sim,,,Usados,,10 850,8086549368,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-3-cdti-business-edition-ID8PgkTC.html,,,,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Opel,Corsa,1.2 Enjoy,Gasolina,Dezembro,2017,46 400 km,1 229 cm3,70 cv,Utilitário,Preto,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,,1 Dezembro 2023,Nacional,Sim,Sim,,,Usados,,11 200,8089099978,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-2-enjoy-ID8Pr2qu.html,,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Ford,Fiesta,1.5 TDCi Connected,Diesel,Agosto,2019,92 260 km,1 499 cm3,85 cv,Utilitário,Prateado,Metalizado,Manual,6,5,5,Classe 1,,93 g/km,,Importado,Sim,,,,Usados,Mostrar VIN,14 900,8090917403,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-5-tdci-connected-ID8PyFdN.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Opel,Insignia Sports Tourer,1.6 CDTi Executive Active-Select,Diesel,Julho,2016,138 000 km,1 598 cm3,136 cv,Carrinha,Cinzento,Metalizado,Automática,,5,5,Classe 1,Tracção dianteira,,,Nacional,Sim,Sim,"6,50 l/100km",,Usados,Mostrar VIN,15 000,8091175449,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-insignia-sports-tourer-1-6-cdti-executive-active-select-ID8PzKlP.html,,,Sim,18 Meses,Sim,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Kangoo,1.5 dCi Maxi Business S/S,Diesel,Setembro,2017,160 000 km,1 461 cm3,95 cv,Carrinha,Branco,,Manual,,5,5,Classe 1,,,,,Sim,Sim,,,Usados,,13 990,8091989159,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-kangoo-1-5-dci-maxi-business-s-s-ID8PDa2b.html,Sim,,Sim,18 Meses,Sim,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,VW,Golf,1.6 TDI Trendline,Diesel,Julho,2017,160 507 km,1 598 cm3,90 cv,Utilitário,Azul,,Manual,,5,5,,,,,Nacional,,Sim,,,Usados,,14 990,8091820665,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-golf-1-6-tdi-trendline-ID8PCscx.html,Sim,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Opel,Astra Sports Tourer,,Diesel,Fevereiro,2017,316 000 km,1 598 cm3,110 cv,Carrinha,Prateado,,Manual,,5,5,,,95 g/km,,,,,,,Usados,Mostrar VIN,7 900,8091587861,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-astra-sports-tourer-ID8PBtDD.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Dacia,Sandero,0.9 TCe SL Stepway of Life Easy-R,Gasolina,Setembro,2017,77 540 km,898 cm3,90 cv,SUV / TT,Azul,Metalizado,Automática,,5,5,Classe 1,Tracção dianteira,,9 Setembro 2025,,Sim,Sim,,,Usados,,14 900,8091815699,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/dacia-sandero-0-9-tce-sl-stepway-of-life-easy-r-ID8PCqUr.html,,,Sim,18 Meses,Sim,1,4 l/100km,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,2008,1.6 BlueHDi Style,Diesel,Dezembro,2015,65 850 km,1 560 cm3,75 cv,SUV / TT,Preto,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,12 700,8091490639,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-6-bluehdi-style-ID8PB4lx.html,,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,SEAT,Ibiza,1.0 EcoTSI FR,Gasolina,Novembro,2017,78 450 km,999 cm3,115 cv,Utilitário,Branco,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,14 600,8091855099,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-ecotsi-fr-ID8PCB9W.html,,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Peugeot,208,1.6 BlueHDi Style,Diesel,Março,2015,99 000 km,1 560 cm3,75 cv,Utilitário,Branco,,Manual,5,5,5,Classe 1,,79 g/km,30 Outubro 2024,Importado,,Sim,"4,20 l/100km",,Usados,,10 880,8089507958,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8PsKyO.html,,,,,,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,BMW,216 Active Tourer,d Advantage,Diesel,Março,2016,156 550 km,1 496 cm3,116 cv,Utilitário,Preto,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,14 800,8090780544,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-216-active-tourer-d-advantage-ID8Py5Co.html,,,Sim,18 Meses,Sim,,,,,Série 2,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Grand Scénic,1.5 dCi Bose Edition SS,Diesel,Setembro,2014,253 131 km,1 461 cm3,110 cv,Monovolume,Cinzento,Metalizado,Manual,6,5,7,,Tracção dianteira,,3 Setembro 2024,Importado,Sim,Sim,,,Usados,,11 700,8091402051,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-5-dci-bose-edition-ss-ID8PAHiH.html,,,,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,500,1.0 Hybrid Club,Gasolina,Agosto,2022,9 000 km,999 cm3,70 cv,Citadino,Cinzento,,Manual,6,3,,Classe 1,Tracção dianteira,106 g/km,29 Julho 2026,Nacional,Sim,Sim,,,Usados,Mostrar VIN,14 500,8091239188,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-hybrid-club-ID8PA0WS.html,,Sim,Sim,18 Meses,Sim,1,,,,,29 Julho 2025,,,,,,StandVirtual,Yes,2024-03-10
Particular,Nissan,Qashqai,1.5 dCi 360 Pack S,Diesel,Janeiro,2015,162 500 km,1 461 cm3,110 cv,SUV / TT,Cinzento,,Manual,,5,5,,,,,,,,"4,20 l/100km",,Usados,,14 431,8091587174,9 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-dci-360-pack-s-ID8PBtsy.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Opel,Zafira,1.6 CDTi Cosmo,Diesel,Junho,2016,124 948 km,1 598 cm3,136 cv,Monovolume,Cinzento,Metalizado,Manual,,5,7,,,,,,,,,,Usados,,14 799,8091699952,6 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-zafira-1-6-cdti-cosmo-ID8PBVNy.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Peugeot,208,1.6 BlueHDi Style,Diesel,Março,2015,99 000 km,1 560 cm3,75 cv,Utilitário,Branco,,Manual,5,5,5,Classe 1,,79 g/km,30 Outubro 2024,Importado,,Sim,"4,20 l/100km",,Usados,,10 880,8089507958,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8PsKyO.html,,,,,,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,BMW,216 Active Tourer,d Advantage,Diesel,Março,2016,156 550 km,1 496 cm3,116 cv,Utilitário,Preto,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,14 800,8090780544,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-216-active-tourer-d-advantage-ID8Py5Co.html,,,Sim,18 Meses,Sim,,,,,Série 2,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Mercedes-Benz,B 180,CDi Urban,Diesel,Fevereiro,2015,210 000 km,1 461 cm3,109 cv,Utilitário,Cinzento,,Manual,6,5,5,Classe 1,,,28 Fevereiro 2023,Nacional,Sim,Sim,"4,90 l/100km",,Usados,,14 999,8088646568,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-cdi-urban-ID8Pp8tq.html,Sim,,Sim,18 Meses,Sim,2,,,140 €,Classe B,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Twingo,0.9 TCe Sport,Gasolina,Abril,2015,96 000 km,898 cm3,90 cv,Citadino,Preto,,Manual,5,5,4,Classe 1,,,30 Abril 2024,Importado,Sim,,"5,90 l/100km",,Usados,,11 950,8091220810,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-twingo-0-9-tce-sport-ID8PzV9s.html,Sim,,Sim,18 Meses,,1,,,100 €,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Citroën,C3,Pure Tech Live,Gasolina,Agosto,2020,56 746 km,1 199 cm3,82 cv,Utilitário,Branco,Metalizado,Manual,5,5,5,Classe 1,,109 g/km,,Importado,Sim,,,,Usados,Mostrar VIN,12 990,8091860296,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-pure-tech-live-ID8PCCwK.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Dacia,Logan MCV,0.9 TCe Comfort,Gasolina,Outubro,2016,81 000 km,898 cm3,90 cv,Carrinha,Branco,,Manual,5,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,10 500,8091875282,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/dacia-logan-mcv-0-9-tce-comfort-ID8PCGps.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,Panda,1.2 Lounge 118g,Gasolina,Outubro,2019,64 000 km,1 242 cm3,69 cv,Utilitário,Branco,,Manual,5,5,5,Classe 1,Tracção dianteira,118 g/km,15 Outubro 2025,Nacional,Sim,Sim,"6,70 l/100km","4,30 l/100km",Usados,Mostrar VIN,9 980,8091606022,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-lounge-118g-ID8PBymy.html,,,,18 Meses,Sim,1,,850 km,108 €,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,SEAT,Arona,1.0 TSI Xcellence,Gasolina,Março,2018,144 850 km,999 cm3,115 cv,SUV / TT,Cinzento,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,14 900,8091898887,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-xcellence-ID8PCMyb.html,,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Mégane Sport Tourer,ENERGY dCi 110 LIMITED,Diesel,Abril,2016,200 000 km,1 461 cm3,110 cv,Carrinha,Preto,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,95 g/km,23 Abril 2024,,Sim,Sim,"4,20 l/100km","3,40 l/100km",Usados,Mostrar VIN,8 450,8090197558,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-energy-dci-110-limited-ID8PwDXo.html,,,,18 Meses,Sim,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Fiat,Tipo,1.6 M-Jet Easy,Diesel,Agosto,2016,188 000 km,1 598 cm3,120 cv,Utilitário,Vermelho,Metalizado,Manual,6,5,5,Classe 1,Tracção dianteira,,1 Maio 2024,Importado,Sim,,"5,40 l/100km",,Usados,Mostrar VIN,8 300,8090888001,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-tipo-1-6-m-jet-easy-ID8Pyxzz.html,Sim,,,,Sim,2,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Opel,Mokka,1.6 CDTi Cosmo S/S,Diesel,Março,2015,168 450 km,1 598 cm3,136 cv,SUV / TT,Castanho,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,13 500,8091187468,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/opel-mokka-1-6-cdti-cosmo-s-s-ID8PzNtG.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,SEAT,Ibiza,1.0 EcoTSI FR,Gasolina,Março,2017,69 600 km,999 cm3,110 cv,Utilitário,Branco,,Manual,,5,5,Classe 1,,,,Nacional,Sim,Sim,,,Usados,,13 600,8091242009,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-ecotsi-fr-ID8PA1Fn.html,,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,500,1.0 Hybrid Dolcevita,Gasolina,Fevereiro,2022,7 060 km,999 cm3,70 cv,Citadino,Cinzento,,Manual,5,3,4,Classe 1,Tracção dianteira,,3 Fevereiro 2026,,Sim,Sim,,,Usados,,14 900,8091885282,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-hybrid-dolcevita-ID8PCJ0K.html,Sim,,Sim,18 Meses,Sim,1,4 l/100km,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,Panda,1.2 Lounge,Gasolina,Maio,2018,78 000 km,1 242 cm3,69 cv,Utilitário,Cinzento,,Manual,5,5,5,Classe 1,Tracção dianteira,120 g/km,,Nacional,Sim,Sim,"6,40 l/100km",4 l/100km,Usados,Mostrar VIN,9 280,8091850649,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-panda-1-2-lounge-ID8PCA09.html,,,Sim,18 Meses,,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,208,PureTech 82 Active,Gasolina,Junho,2019,119 879 km,1 199 cm3,82 cv,Citadino,Branco,,Manual,5,5,5,Classe 1,,94 g/km,,Importado,Sim,,,,Usados,Mostrar VIN,12 900,8091333102,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-puretech-82-active-ID8PApmC.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,DS,DS3,1.2 PureTech So Chic EAT6,Gasolina,Agosto,2018,98 226 km,1 199 cm3,110 cv,Utilitário,Cinzento,,Automática,,3,5,Classe 1,,105 g/km,,Importado,Sim,,,,Usados,Mostrar VIN,14 500,8090144282,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ds-ds3-1-2-puretech-so-chic-eat6-ID8Pwq66.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Smart,ForTwo Coupé,Electric Drive Perfect,Eléctrico,Outubro,2019,25 000 km,,82 cv,Pequeno citadino,Branco,,Automática,,3,2,,,,,Importado,,,,,Usados,,14 990,8090764191,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-electric-drive-perfect-ID8Py1mD.html,Sim,Sim,Sim,18 Meses,,,,,,,,150 km,Própria,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,308 SW,1.6 BlueHDi Active J17,Diesel,Setembro,2014,235 000 km,1 560 cm3,120 cv,Carrinha,Azul,Metalizado,Manual,,5,,,,,,,Sim,Sim,"4,70 l/100km",,Usados,,8 990,8091225737,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-active-j17-ID8PzXqW.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Zoe,Intens 40 Flex,Eléctrico,Março,2017,100 000 km,,92 cv,Utilitário,Cinzento,Metalizado,Automática,1,5,5,Classe 1,Tracção traseira,,,Nacional,Sim,Sim,,,Usados,Mostrar VIN,14 980,8091850122,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-zoe-intens-40-flex-ID8PCzRE.html,,,Sim,18 Meses,Sim,2,,,,,,300 km,Própria,41 kWh,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Clio,1.5 dCi Limited,Diesel,Junho,2015,127 000 km,1 461 cm3,90 cv,Utilitário,Preto,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,127 g/km,,Nacional,Sim,Sim,"4,30 l/100km","3,60 l/100km",Usados,Mostrar VIN,10 980,8091850220,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-limited-ID8PCzTe.html,,,Sim,18 Meses,,2,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Ford,Fiesta,1.0 T EcoBoost Titanium,Gasolina,Outubro,2018,139 458 km,998 cm3,100 cv,Citadino,Preto,,Manual,6,5,5,,,,,,Sim,Sim,,,Usados,,12 900,8091875251,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-0-t-ecoboost-titanium-ID8PCGoX.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Mitsubishi,Space Star,,Gasolina,Junho,2019,60 473 km,999 cm3,71 cv,Citadino,Cinzento,,Manual,5,5,5,,,,,,Sim,Sim,,,Usados,Mostrar VIN,11 490,8087883072,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-ID8PlWQY.html,Sim,,Sim,18 Meses,Sim,,,,104 €,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Citroën,C3,1.5 BlueHDi Feel,Diesel,Junho,2019,76 000 km,1 499 cm3,102 cv,Citadino,Preto,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,115 g/km,,Nacional,Sim,Sim,"4,30 l/100km","3,30 l/100km",Usados,Mostrar VIN,14 790,8091851657,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-ID8PCAgp.html,,,Sim,18 Meses,,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,500,0.9 TwinAir Collezione,Gasolina,Setembro,2018,57 414 km,875 cm3,85 cv,Pequeno citadino,Azul,,Manual,,3,4,Classe 1,,,,,Sim,Sim,,,Usados,Mostrar VIN,13 850,8090611544,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-0-9-twinair-collezione-ID8PxnEA.html,Sim,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,VW,Up!,1.0 Move,Gasolina,Maio,2020,49 638 km,999 cm3,60 cv,Citadino,Preto,Metalizado,Manual,,5,4,Classe 1,,,,,Sim,Sim,,,Usados,Mostrar VIN,12 890,8087579185,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-up-1-0-move-ID8PkENz.html,Sim,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,500C,0.9 TwinAir Lounge,Gasolina,Outubro,2017,49 867 km,875 cm3,85 cv,Cabrio,Branco,,Manual,,2,4,Classe 1,,,,,Sim,,,,Usados,Mostrar VIN,13 850,8090609772,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500c-0-9-twinair-lounge-ID8Pxnc0.html,Sim,,Sim,18 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,208,1.2 PureTech Active Pack,Gasolina,Fevereiro,2018,130 933 km,1 199 cm3,75 cv,Citadino,Cinzento,,Manual,5,5,5,,,,,Importado,Sim,Sim,,,Usados,Mostrar VIN,12 750,8091875244,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-pack-ID8PCGoQ.html,Sim,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,308,1.6 BlueHDi GT Line,Diesel,Julho,2015,187 267 km,1 560 cm3,120 cv,Utilitário,Branco,,Manual,6,5,5,Classe 1,,,,Nacional,,Sim,,,Usados,Mostrar VIN,14 900,8091105171,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-6-bluehdi-gt-line-ID8Pzs4j.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Smart,ForTwo Coupé,0.9 Passion 90 Aut,Gasolina,Março,2018,42 000 km,898 cm3,90 cv,Coupé,Cinzento,,Automática,6,3,2,,Tracção traseira,134 g/km,26 Março 2026,Nacional,Sim,,"5,90 l/100km","4,50 l/100km",Usados,Mostrar VIN,12 800,8091633154,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-0-9-passion-90-aut-ID8PBFqa.html,,,,,,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Smart,ForFour,0.9 Prime 90,Gasolina,Setembro,2015,91 560 km,898 cm3,90 cv,Citadino,Cinzento,Metalizado,Manual,5,5,5,,Tracção dianteira,97 g/km,,,,,"4,80 l/100km","3,80 l/100km",Usados,,9 990,8091851371,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/smart-forfour-0-9-prime-90-ID8PCAbN.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Fiat,Punto,1.3 M-Jet Easy S&S,Diesel,Julho,2017,99 000 km,1 248 cm3,95 cv,Utilitário,Cinzento,Metalizado,Manual,5,5,2,Classe 1,Tracção dianteira,89 g/km,,Nacional,,,"4,40 l/100km","2,90 l/100km",Usados,Mostrar VIN,9 750,8091586948,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-punto-1-3-m-jet-easy-s-s-ID8PBtoU.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Citroën,C3,1.5 BlueHDi Feel,Diesel,Maio,2019,76 667 km,1 499 cm3,102 cv,Utilitário,Azul,,Manual,5,5,5,Classe 1,,,,Importado,,Sim,,,Usados,Mostrar VIN,13 750,8089335025,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c3-1-5-bluehdi-feel-ID8Ps1zz.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Renault,Captur,1.5 dCi Exclusive,Diesel,Fevereiro,2017,137 033 km,1 461 cm3,90 cv,SUV / TT,Azul,Metalizado,Manual,5,5,5,,Tracção dianteira,,4 Fevereiro 2025,Importado,Sim,Sim,,,Usados,,14 900,8091866273,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-exclusive-ID8PCE49.html,,,,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Toyota,Aygo,1.0 X-Play+AC+X-Touch,Gasolina,Setembro,2018,77 000 km,998 cm3,69 cv,Citadino,Vermelho,,Manual,5,5,4,Classe 1,Tracção dianteira,,,Nacional,Sim,Sim,,,Usados,,12 950,8091103856,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/toyota-aygo-1-0-x-play-ac-x-touch-ID8PzrJ6.html,,,Sim,18 Meses,Sim,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,308 SW,,Diesel,Março,2015,218 500 km,1 997 cm3,150 cv,Carrinha,Cinzento,Metalizado,Automática,,5,5,Classe 1,,111 g/km,,Nacional,Sim,,,,Usados,,13 500,8091680883,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-ID8PBRPZ.html,Sim,,Sim,36 Meses,Sim,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Particular,Peugeot,308 SW,1.5 BlueHDi Allure Pack,Diesel,Fevereiro,2020,123 232 km,1 499 cm3,130 cv,Carrinha,Vermelho,,Manual,6,5,,,Tracção dianteira,117 g/km,,,,,,,Usados,,11 500,8091950198,9 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-allure-pack-ID8PCZTM.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,500,1.2 8V Lounge,Gasolina,Agosto,2017,78 500 km,1 242 cm3,69 cv,Citadino,Branco,Metalizado,Manual,5,3,4,Classe 1,Tracção dianteira,115 g/km,17 Agosto 2024,Importado,Sim,Sim,"6,20 l/100km","4,20 l/100km",Usados,Mostrar VIN,12 800,8090326009,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-500-1-2-8v-lounge-ID8Pvbnb.html,Sim,,,18 Meses,Sim,1,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Fiat,Punto,1.2 Lounge S&S,Gasolina,Maio,2018,89 321 km,1 242 cm3,69 cv,Citadino,Cinzento,Metalizado,Manual,5,5,5,Classe 1,Tracção dianteira,,,Nacional,,,"6,60 l/100km",,Usados,,10 700,8087035748,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/fiat-punto-1-2-lounge-s-s-ID8Pinqs.html,,,Sim,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
Profissional,Peugeot,208,1.6 BlueHDi Style,Diesel,Março,2016,130 321 km,1 560 cm3,100 cv,Citadino,Preto,,Manual,,5,5,,,,,Nacional,,Sim,"3,80 l/100km",,Usados,,13 450,8089510611,10 de março de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8PsLfB.html,,,,18 Meses,,,,,,,,,,,,,StandVirtual,Yes,2024-03-10
