Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Registo(s),Não fumador,2º Chave,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Classe do veículo,Garantia de Stand (incl. no preço),Origem,Livro de Revisões completo,Aceita retoma,Tipo de cor,Inspecção válida até,Filtro de partículas,IUC,Sub-modelo,Autonomia Máxima,Clássico,Capacidade da bateria,Bateria,Autonomia,Consumo,Consumo Combinado,Garantia de Fábrica até,Gancho de Reboque,ou até,Site,Portugal,Data
Profissional,Mercedes-Benz,A 200,Style Aut.,Gasolina,Junho,2022,18 000 km,1 332 cm3,163 cv,Utilitário,Branco,Automática,7,5,5,Tracção dianteira,135 g/km,,,Sim,"6,80 l/100km","4,40 l/100km",Usados,33 390        EUR,8090034996,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-style-aut-ID8PuXFq.html,Sim,Sim,Sim,,36 Meses,Nacional,Sim,Sim,Metalizado,,,,Classe A,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,216 Gran Tourer,d 7L Line Sport Auto,Diesel,Fevereiro,2020,35 000 km,1 496 cm3,116 cv,Monovolume,Preto,Automática,,5,7,,120 g/km,,,,,,Usados,31 900        EUR,8090645340,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-tourer-d-7l-line-sport-auto-ID8PxvrG.html,Sim,,,,36 Meses,Nacional,,,,,,,Série 2,,,,,,,"4,90 l/100km",20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,Alfa Romeo,Stelvio,2.0 T Super AT8 Q4,Gasolina,Agosto,2017,62 000 km,1 995 cm3,280 cv,SUV / TT,Cinzento,Automática,8,5,5,Integral,161 g/km,1,Sim,Sim,10 l/100km,,Usados,39 500        EUR,8085654590,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/alfa-romeo-stelvio-2-0-t-super-at8-q4-ID8PcA7I.html,Sim,,Sim,Classe 1,18 Meses,Nacional,Sim,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,5008,1.5 BlueHDi Allure Pack EAT8,Diesel,Abril,2022,17 000 km,1 499 cm3,130 cv,Monovolume,Preto,Automática,8,5,7,Tracção dianteira,,,,Sim,,,Usados,39 900        EUR,8089861161,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8PuerD.html,Sim,,Sim,Classe 1,18 Meses,Nacional,,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,3008,1.5 BlueHDi Active Pack,Diesel,Maio,2022,30 000 km,1 499 cm3,130 cv,SUV / TT,Preto,Manual,6,5,5,Tracção dianteira,130 g/km,1,Sim,Sim,"4,40 l/100km","3,60 l/100km",Usados,34 450        EUR,8089580833,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-ID8Pt3vd.html,,,Sim,Classe 1,36 Meses,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,X1,25 e xDrive,Híbrido (Gasolina),Junho,2022,15 500 km,1 499 cm3,220 cv,SUV / TT,Branco,Automática,,5,5,,,,,,,,Usados,44 400        EUR,8090524883,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-ID8Px16P.html,Sim,,,,36 Meses,Importado,,,,,,,Série X,,,,,,,"1,80 l/100km",20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,A 180 Limousine,d Style Plus Aut.,Diesel,Julho,2023,12 500 km,1 950 cm3,116 cv,Sedan,Cinzento,Automática,,4,5,,,,,,,,Usados,42 000        EUR,8090524863,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-limousine-d-style-plus-aut-ID8Px16w.html,Sim,,,,24 Meses,Nacional,,,,,,,Classe A,,,,,,,"4,90 l/100km",,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,X1,16 d sDrive Auto Line Sport,Diesel,Abril,2019,58 000 km,1 496 cm3,116 cv,SUV / TT,Branco,Automática,,5,5,,114 g/km,,,,"4,60 l/100km","3,60 l/100km",Usados,34 900        EUR,8090524885,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-auto-line-sport-ID8Px16R.html,Sim,,,,36 Meses,Nacional,,,,,,,Série X,,,,,,,"3,90 l/100km",20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,Volvo,V60,2.0 D4 Inscription Geartronic,Diesel,Abril,2019,99 750 km,1 969 cm3,190 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção dianteira,146 g/km,1,Sim,Sim,"5,40 l/100km","4,20 l/100km",Usados,34 750        EUR,8089717694,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d4-inscription-geartronic-ID8PtD7E.html,Sim,,Sim,Classe 1,18 Meses,Nacional,Sim,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,GLC 250,d AMG Line 4-Matic,Diesel,Julho,2016,110 000 km,2 143 cm3,204 cv,SUV / TT,Branco,Automática,,5,5,,,,Sim,Sim,,,Usados,38 990        EUR,8089995762,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-250-d-amg-line-4-matic-ID8PuNsC.html,,,,,18 Meses,Nacional,Sim,,,,Sim,,Classe GLC,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Hyundai,Tucson,1.6 T-GDi Premium,Gasolina,Junho,2022,15 637 km,1 598 cm3,150 cv,SUV / TT,Branco,Manual,,5,5,,,,,,,,Usados,31 900        EUR,8090645188,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-t-gdi-premium-ID8Pxvpe.html,Sim,,,,68 Meses,Nacional,,,,,,,,,,,,,,"6,80 l/100km",05/06/2029,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,3008,1.5 BlueHDi Allure Pack,Diesel,Janeiro,2021,42 000 km,1 499 cm3,130 cv,SUV / TT,Cinzento,Manual,,5,5,,,,,,,,Usados,32 890        EUR,8090645178,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-ID8Pxvp4.html,Sim,,,,36 Meses,Nacional,,,,,,,,,,,,,,5 l/100km,20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,5008,1.5 BlueHDi Allure Pack,Diesel,Maio,2021,51 500 km,1 499 cm3,130 cv,SUV / TT,Preto,Manual,,5,7,,,,,,,,Usados,35 990        EUR,8090645157,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-ID8PxvoJ.html,Sim,,,,36 Meses,Nacional,,,,,,,,,,,,,,"5,10 l/100km",20/09/2026,,,StandVirtual,Yes,2023-09-20
Particular,Land Rover,Discovery Sport,2.0 eD4 HSE Luxury,Diesel,Maio,2018,140 000 km,1 999 cm3,150 cv,SUV / TT,Azul,Manual,6,5,5,Tracção traseira,192 g/km,2,Sim,Sim,,,Usados,30 950        EUR,8090481587,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/land-rover-discovery-sport-2-0-ed4-hse-luxury-ID8PvPQw.html,,,,,,Nacional,,,,28/05/2024,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Particular,Mercedes-Benz,A 250 Limousine,e AMG Line,Híbrido (Gasolina),Outubro,2020,39 500 km,1 332 cm3,218 cv,Sedan,Preto,Automática,8,4,5,Tracção dianteira,23 g/km,1,Sim,Sim,,,Usados,33 250        EUR,8089286147,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-limousine-e-amg-line-ID8PrORd.html,,,,Classe 1,,,Sim,,,,,,Classe A,60 km,,,,,,,01/04/2025,,100 000 km,StandVirtual,Yes,2023-09-20
Particular,VW,Passat Variant,2.0 TDi R-Line DSG,Diesel,Janeiro,2020,69 890 km,1 968 cm3,150 cv,Carrinha,Preto,Automática,,5,5,Tracção dianteira,,,Sim,Sim,5 l/100km,,Usados,32 450        EUR,8088403748,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-2-0-tdi-r-line-dsg-ID8Po7iY.html,,,,Classe 1,,,Sim,,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Particular,BMW,425 Gran Coupé,d Sport-Aut. M Sport,Diesel,Dezembro,2017,98 000 km,1 995 cm3,224 cv,Coupé,Azul,Automática,,5,,,,,Sim,Sim,"5,70 l/100km",,Usados,38 000        EUR,8090417162,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-425-gran-coup-d-sport-aut-m-sport-ID8Pvz5o.html,,,,,,Nacional,Sim,,Metalizado,,Sim,,Série 4,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Maio,2019,73 674 km,1 461 cm3,116 cv,Citadino,Preto,Automática,,5,5,,,,Sim,,,,Usados,30 900        EUR,8090645005,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8Pxvmh.html,Sim,,Sim,,18 Meses,Nacional,,Sim,,,,,Classe A,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Toyota,C-HR,1.8 Hybrid Exclusive,Híbrido (Gasolina),Janeiro,2021,59 750 km,1 798 cm3,122 cv,Utilitário,Preto,Automática,,5,5,,,,,,,,Usados,33 250        EUR,8090255802,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-exclusive-ID8PwT6O.html,Sim,,,,87 Meses,Nacional,,,,,,,,,,,,,,"4,90 l/100km",08/01/2031,,,StandVirtual,Yes,2023-09-20
Profissional,Toyota,C-HR,1.8 Hybrid Square Collection,Híbrido (Gasolina),Janeiro,2022,36 250 km,1 798 cm3,122 cv,Utilitário,Cinzento,Automática,,5,5,,,,,,,,Usados,32 900        EUR,8090255798,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-square-collection-ID8PwT6K.html,Sim,,,,99 Meses,Nacional,,,,,,,,,,,,,,"4,90 l/100km",04/01/2032,,,StandVirtual,Yes,2023-09-20
Profissional,Toyota,C-HR,1.8 Hybrid Square Collection,Híbrido (Gasolina),Janeiro,2022,33 250 km,1 798 cm3,122 cv,Utilitário,Branco,Automática,,5,5,,,,,,,,Usados,32 750        EUR,8090255797,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-square-collection-ID8PwT6J.html,Sim,,,,99 Meses,Nacional,,,,,,,,,,,,,,"4,90 l/100km",04/01/2032,,,StandVirtual,Yes,2023-09-20
Profissional,Toyota,C-HR,1.8 Hybrid Square Collection,Híbrido (Gasolina),Janeiro,2022,43 500 km,1 798 cm3,122 cv,Utilitário,Branco,Automática,,5,5,,,,,,,,Usados,32 750        EUR,8090255800,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-c-hr-1-8-hybrid-square-collection-ID8PwT6M.html,Sim,,,,99 Meses,Nacional,,,,,,,,,,,,,,"4,90 l/100km",04/01/2032,,,StandVirtual,Yes,2023-09-20
Profissional,Volvo,XC 60,2.0 D5 Inscription AWD,Diesel,Março,2018,96 900 km,1 969 cm3,235 cv,Carrinha,Cinzento,Automática,8,5,5,Integral,,,,,,,Usados,44 300        EUR,8089661029,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d5-inscription-awd-ID8PtonH.html,,,Sim,Classe 1,24 Meses,Nacional,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,5008,1.5 BlueHDi Allure Pack EAT8,Diesel,Abril,2022,51 000 km,1 499 cm3,130 cv,SUV / TT,Cinzento,Automática,8,5,7,,,1,,Sim,,,Usados,36 999        EUR,8089922216,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-eat8-ID8Puuko.html,Sim,Sim,Sim,Classe 2,18 Meses,Nacional,Sim,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Toyota,Corolla Touring Sports,1.8 Hybrid Comfort Plus,Híbrido (Gasolina),Abril,2023,7 500 km,1 798 cm3,140 cv,Carrinha,Castanho,Automática,,5,,,,,,,,,Usados,35 500        EUR,8090255803,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-corolla-touring-sports-1-8-hybrid-comfort-plus-ID8PwT6P.html,Sim,,,,114 Meses,Nacional,,,,,,,,,,,,,,"4,70 l/100km",20/04/2033,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,116,d Pack M Auto,Diesel,Junho,2021,48 866 km,1 496 cm3,116 cv,Utilitário,Preto,Automática,7,5,5,Tracção dianteira,121 g/km,,,Sim,,,Usados,34 750        EUR,8088522201,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-auto-ID8PoC7w.html,,,Sim,Classe 1,18 Meses,Nacional,,Sim,,,,,Série 1,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Audi,A5 Sportback,2.0 TDI Sport S tronic,Diesel,Maio,2018,72 329 km,1 968 cm3,190 cv,Sedan,Cinzento,Automática,,5,5,,,1,Sim,Sim,,,Usados,33 500        EUR,8090482056,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-2-0-tdi-sport-s-tronic-ID8PvPY4.html,Sim,,Sim,,36 Meses,Nacional,Sim,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,5008,1.2 PureTech Allure Pack EAT8,Gasolina,Setembro,2022,20 000 km,1 199 cm3,130 cv,SUV / TT,Branco,Automática,8,5,7,,,1,Sim,Sim,,,Usados,37 900        EUR,8090080670,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-2-puretech-allure-pack-eat8-ID8Pw9y6.html,Sim,Sim,Sim,Classe 1,36 Meses,Nacional,,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,VW,ID.3,Pro Performance,Eléctrico,Fevereiro,2023,74 km,,204 cv,Citadino,Cinzento,Automática,,5,5,Tracção dianteira,,,,Sim,,,Usados,39 650        EUR,8089370474,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-id-3-pro-performance-ID8PsaNk.html,Sim,Sim,Sim,Classe 1,18 Meses,Nacional,,Sim,,,,,,,,,Própria,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Ford,Kuga,1.5 EcoBoost ST-Line,Gasolina,Agosto,2022,24 500 km,1 499 cm3,150 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,149 g/km,,,Sim,,,Usados,33 390        EUR,8090619602,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/ford-kuga-1-5-ecoboost-st-line-ID8PxpKy.html,Sim,Sim,Sim,,36 Meses,Nacional,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Alfa Romeo,Giulia,2.0 T Veloce Q4 AT8,Gasolina,Janeiro,2017,148 000 km,1 995 cm3,280 cv,Sedan,Azul,Automática,,4,5,,,,Sim,Sim,,,Usados,37 500        EUR,8089784265,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/alfa-romeo-giulia-2-0-t-veloce-q4-at8-ID8PtUrn.html,Sim,,Sim,Classe 1,18 Meses,Nacional,,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,C 220,d AMG Line Aut.,Diesel,Agosto,2019,94 424 km,1 950 cm3,194 cv,Coupé,Branco,Automática,9,2,4,Tracção dianteira,141 g/km,1,,,,,Usados,36 190        EUR,8090619656,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PxpLq.html,Sim,Sim,Sim,Classe 1,18 Meses,Nacional,Sim,,,,,,Classe C,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Cupra,Formentor,1.5 TSI Base DSG,Gasolina,Setembro,2022,5 964 km,1 498 cm3,150 cv,SUV / TT,Preto,Automática,7,5,5,Tracção dianteira,151 g/km,,,,"6,50 l/100km",5 l/100km,Usados,34 850        EUR,8089944954,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-5-tsi-base-dsg-ID8PuAf8.html,,,,,18 Meses,,,,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,E 220,D AMG,Diesel,Dezembro,2016,117 078 km,1 950 cm3,194 cv,Sedan,Cinzento,Automática,,5,,,112 g/km,,,,"6,10 l/100km",,Usados,39 500        EUR,8089257955,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-ID8PrHvw.html,,,,,18 Meses,Nacional,,,,,,,Classe E,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,520,d Pack M Auto,Diesel,Dezembro,2017,165 000 km,1 995 cm3,190 cv,Carrinha,Cinzento,Automática,,5,5,,,,,,,,Usados,33 900        EUR,8089028177,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PqJKp.html,Sim,,,,36 Meses,,,,,,,,Série 5,,,,,,,,01/01/0001,,,StandVirtual,Yes,2023-09-20
Particular,BMW,X1,20 d sDrive Line Sport,Diesel,Janeiro,2017,77 000 km,1 995 cm3,190 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção traseira,118 g/km,,,,"5,30 l/100km",4 l/100km,Usados,31 500        EUR,8090573879,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-20-d-sdrive-line-sport-ID8PxdR5.html,,,,,,,,,,,,,Série X,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,420,i Line Sport Auto,Gasolina,Novembro,2019,70 000 km,1 998 cm3,184 cv,Coupé,Cinzento,Automática,,2,4,,,,Sim,Sim,,,Usados,33 889        EUR,8089406668,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-i-line-sport-auto-ID8Pskd6.html,,Sim,,,18 Meses,,Sim,Sim,Metalizado,,,,Série 4,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Volvo,XC 40,2.0 D3 Momentum Plus Geartronic,Diesel,Setembro,2018,100 000 km,1 969 cm3,150 cv,SUV / TT,Vermelho,Automática,8,5,5,Tracção dianteira,,1,Sim,Sim,,,Usados,32 800        EUR,8090473087,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-2-0-d3-momentum-plus-geartronic-ID8PvNDp.html,Sim,Sim,Sim,Classe 1,18 Meses,Nacional,Sim,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,MINI,Countryman,Cooper S E ALL4 Auto,Híbrido (Gasolina),Abril,2020,120 000 km,1 499 cm3,224 cv,SUV / TT,Verde,Automática,6,5,5,Integral,40 g/km,,,Sim,,,Usados,31 490        EUR,8090507533,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-countryman-cooper-s-e-all4-auto-ID8PvVAZ.html,,,Sim,,18 Meses,Nacional,Sim,Sim,Metalizado,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,VW,Tiguan,2.0 TDI Confortline,Diesel,Fevereiro,2020,82 780 km,1 968 cm3,150 cv,SUV / TT,Cinzento,Manual,6,5,5,,,1,Sim,Sim,,,Usados,31 950        EUR,8089936871,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-tiguan-2-0-tdi-confortline-ID8Puy8L.html,,,Sim,Classe 1,18 Meses,Nacional,Sim,Sim,Metalizado,,Sim,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Peugeot,5008,1.5 BlueHDi Allure Pack,Diesel,Maio,2022,21 301 km,1 499 cm3,130 cv,SUV / TT,Branco,Manual,,5,7,,,,,,,,Usados,37 490        EUR,8090644696,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-pack-ID8Pxvhi.html,Sim,,,,36 Meses,Nacional,,,,,,,,,,,,,,"5,10 l/100km",20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,VW,Amarok,3.0 TDI CD Highline 4Motion Aut.,Diesel,Agosto,2019,121 000 km,2 967 cm3,204 cv,SUV / TT,Cinzento,Automática,,4,3,,,,,,,,Usados,37 990        EUR,8090524575,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-amarok-3-0-tdi-cd-highline-4motion-aut-ID8Px11R.html,Sim,,,,18 Meses,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Particular,Jaguar,XJ,3.0 D V6 LWB Premium Luxury,Diesel,Maio,2010,120 000 km,2 993 cm3,275 cv,Sedan,Preto,Automática,,4,4,,,,,,"8,70 l/100km",,Usados,34 700        EUR,8090294464,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-xj-3-0-d-v6-lwb-premium-luxury-ID8Pv3ao.html,,,,,,,,,Pérola,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,520,d Pack M Auto,Diesel,Outubro,2018,141 150 km,1 995 cm3,190 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção traseira,135 g/km,1,,,,,Usados,33 990        EUR,8090352175,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Pvibd.html,Sim,Sim,Sim,Classe 1,18 Meses,Nacional,Sim,,Metalizado,,,,Série 5,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,MINI,Electric,Cooper SE,Eléctrico,Dezembro,2021,18 500 km,,184 cv,Utilitário,Prateado,Automática,,3,4,,,,,,,,Usados,32 500        EUR,8090524622,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-electric-cooper-se-ID8Px12C.html,Sim,,,,36 Meses,Nacional,,,,,,,,,,,,,,,20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,C 220,d Avantgarde,Diesel,Setembro,2019,97 495 km,1 950 cm3,194 cv,Carrinha,Preto,Automática,,5,5,,,,,,"5,50 l/100km",,Usados,37 500        EUR,8089077183,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-ID8PqVuP.html,Sim,,Sim,,18 Meses,Nacional,,,,,,,Classe C,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Renault,Zoe,Limited 50,Eléctrico,Abril,2022,16 419 km,,109 cv,Pequeno citadino,Cinzento,Automática,,5,,,,,,,,,Usados,31 500        EUR,8089077227,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-zoe-limited-50-ID8PqVwx.html,Sim,,Sim,,18 Meses,Nacional,,,,,,,,,,,,395 km,"17,30 kWh/100km",,21/04/2025,,,StandVirtual,Yes,2023-09-20
Profissional,Jaguar,F-Pace,2.0 i4D R-Sport AWD Aut.,Diesel,Agosto,2018,114 352 km,1 999 cm3,180 cv,SUV / TT,Branco,Automática,,5,5,,,1,Sim,Sim,,,Usados,43 000        EUR,8090596626,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-r-sport-awd-aut-ID8PxjLY.html,,,,Classe 2,18 Meses,,Sim,Sim,Metalizado,,Sim,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,MINI,Electric,Cooper SE Premium Classic,Eléctrico,Dezembro,2022,4 363 km,,184 cv,Utilitário,Cinzento,Automática,,3,4,,,,,,,,Usados,34 900        EUR,8090644640,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-electric-cooper-se-premium-classic-ID8Pxvgo.html,Sim,,,,36 Meses,Nacional,,,,,,,,,,,,,,,20/09/2026,,,StandVirtual,Yes,2023-09-20
Profissional,Jeep,Compass,1.3 T 80º Aniversário DCT,Gasolina,Junho,2021,29 055 km,1 332 cm3,150 cv,SUV / TT,Branco,Automática,,5,5,,,,,,,,Usados,36 600        EUR,8090153781,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jeep-compass-1-3-t-80-aniversrio-dct-ID8Pwszj.html,,,,,36 Meses,Nacional,Sim,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,MINI,Cabrio,Cooper Auto,Gasolina,Fevereiro,2022,15 239 km,1 499 cm3,136 cv,Utilitário,Azul,Automática,,2,4,,,,,,,,Usados,38 600        EUR,8090464274,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-auto-ID8PvLlg.html,,,,,36 Meses,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Jeep,Renegade,1.3 TG 4Xe Limited,Híbrido (Gasolina),Junho,2022,6 241 km,1 332 cm3,190 cv,Utilitário,Cinzento,Automática,,5,5,,,,,,,,Usados,38 900        EUR,8090464294,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jeep-renegade-1-3-tg-4xe-limited-ID8PvLlA.html,,,,,36 Meses,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Mercedes-Benz,A 250,e Style Plus,Híbrido (Gasolina),Janeiro,2020,70 000 km,1 332 cm3,218 cv,Utilitário,Branco,Automática,,5,5,,,2,Sim,,,,Usados,32 950        EUR,8089188236,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-style-plus-ID8Prpo0.html,Sim,Sim,Sim,Classe 1,18 Meses,,,Sim,,,,,Classe A,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Renault,Mégane E-Tech,EV60 Techno Optimum Charge,Eléctrico,Março,2022,6 500 km,,218 cv,Citadino,Vermelho,Automática,,5,5,Tracção dianteira,,,,Sim,,,Usados,40 900        EUR,8090455176,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-mgane-e-tech-ev60-techno-optimum-charge-ID8PvIYv.html,Sim,Sim,Sim,,18 Meses,Importado,,Sim,,,,,,,,60 kWh,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,BMW,116,d Pack M Auto,Diesel,Outubro,2021,31 610 km,1 496 cm3,116 cv,Citadino,Cinzento,Automática,,5,,,,,,,,,Usados,33 900        EUR,8090644407,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-auto-ID8PxvcD.html,Sim,,,,18 Meses,Nacional,,,,,,,Série 1,,,,,,,,,,,StandVirtual,Yes,2023-09-20
Profissional,Jaguar,XE,2.0 D R-Sport Aut.,Diesel,Março,2018,59 587 km,1 999 cm3,180 cv,Sedan,Branco,Automática,8,4,5,Tracção traseira,154 g/km,,,Sim,,,Usados,32 990        EUR,8089603605,20 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-xe-2-0-d-r-sport-aut-ID8Pt9rw.html,Sim,,Sim,Classe 1,18 Meses,Nacional,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-20
