Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Condição,Preco,ID Anuncio,Data Anuncio,Link,Inspecção válida até,2º Chave,Consumo Urbano,Consumo Extra Urbano,VIN,Não fumador,Consumo Combinado,IUC,Bateria,Sub-modelo,Garantia de Fábrica até,Autonomia Máxima,Autonomia,Consumo,Capacidade da bateria,ou até,Site,Portugal,Data
Particular,BMW,420 Gran Coupé,d Aut. M Sport,Diesel,Agosto,2016,93 000 km,1 995 cm3,190 cv,,,,Coupé,Branco,,Automática,8,5,,,Tracção traseira,120 g/km,,,,,Usados,32 000,8092157985,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-aut-m-sport-ID8PDRXb.html,,,"5,20 l/100km","4,20 l/100km",,,,,,Série 4,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Junho,2020,107 000 km,1 461 cm3,116 cv,,,,Utilitário,Cinzento,Mate,Automática,,5,,,,,,,,,Usados,32 250,8092157960,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PDRVM.html,,,,,,,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Volvo,XC 90,2.0 D4 Momentum,Diesel,Janeiro,2016,182 751 km,1 969 cm3,190 cv,,,,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,,,1,Nacional,Sim,Usados,34 750,8091673474,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-xc-90-2-0-d4-momentum-ID8PBPUu.html,4 Janeiro 2026,Sim,"5,80 l/100km",,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C5 Aircross,1.6 Hybrid Shine e-EAT8,Híbrido Plug-In,Setembro,2021,45 000 km,1 598 cm3,225 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,,18 Meses,,,,Usados,31 500,8091400686,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-6-hybrid-shine-e-eat8-ID8PAGVG.html,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,C 180,AMG Line,Gasolina,Novembro,2016,67 000 km,1 595 cm3,156 cv,,,,Coupé,Prateado,,Manual,6,3,4,Classe 1,Tracção traseira,132 g/km,,,Importado,Sim,Usados,32 000,8092158061,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-180-amg-line-ID8PDRYp.html,1 Março 2025,Sim,"7,50 l/100km","4,90 l/100km",Mostrar VIN,Sim,,"158,85 €",,Classe C,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,E 220,d AMG Line,Diesel,Agosto,2017,205 000 km,1 950 cm3,194 cv,Sim,,Sim,Coupé,Branco,,Automática,,3,4,Classe 1,,119 g/km,18 Meses,,,Sim,Usados,35 990,8092105133,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-ID8PDEcJ.html,,Sim,,,,Sim,,,,Classe E,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,S 350,d,Diesel,Abril,2017,248 000 km,2 925 cm3,286 cv,,,,Sedan,Cinzento,Metalizado,Automática,9,4,,,Tracção traseira,168 g/km,,,,,Usados,41 000,8091971563,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-s-350-d-ID8PD5sn.html,,,"7,50 l/100km","4,90 l/100km",,,,,,Classe S,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Peugeot,308,1.5 BlueHDi GT Pack EAT8,Diesel,Maio,2022,25 900 km,1 499 cm3,130 cv,,,,Utilitário,Branco,Pérola,Automática,8,5,5,Classe 1,Tracção dianteira,,,1,Importado,Sim,Usados,33 990,8091592194,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-5-bluehdi-gt-pack-eat8-ID8PBuLv.html,28 Maio 2026,Sim,,,,,,158 €,,,28 Maio 2024,,,,,,StandVirtual,Yes,2024-04-01
Particular,BMW,530,e iPerformance Pack M,Híbrido Plug-In,Maio,2019,103 000 km,1 998 cm3,252 cv,,,,Sedan,Preto,Metalizado,Automática,8,4,5,Classe 1,Tracção traseira,36 g/km,,1,Nacional,Sim,Usados,32 450,8092092058,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-530-e-iperformance-pack-m-ID8PDANQ.html,10 Maio 2024,Sim,,,Mostrar VIN,Sim,,,,Série 5,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,GLA 200,d Aut.,Diesel,Agosto,2018,85 611 km,2 143 cm3,136 cv,Sim,Sim,Sim,SUV / TT,Branco,Metalizado,Automática,7,5,5,Classe 1,Tracção dianteira,157 g/km,18 Meses,1,Nacional,Sim,Usados,34 490,8092072005,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-200-d-aut-ID8PDwAp.html,,,,,,,,,,Classe GLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Cupra,Formentor,1.4 e-Hybrid DSG,Híbrido Plug-In,Agosto,2021,23 000 km,1 395 cm3,204 cv,Sim,Sim,Sim,SUV / TT,Branco,,Automática,8,5,5,Classe 1,,,18 Meses,,,Sim,Usados,30 750,8092073122,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-4-e-hybrid-dsg-ID8PDwSq.html,,Sim,,,,,,"148,22 €",,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Audi,Q3,45 TFSIe S line S tronic,Híbrido Plug-In,Dezembro,2021,18 000 km,1 395 cm3,245 cv,,,,SUV / TT,Preto,Metalizado,Automática,,5,,,Tracção dianteira,37 g/km,,,,,Usados,35 000,8092105124,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q3-45-tfsie-s-line-s-tronic-ID8PDEcA.html,,,,,Mostrar VIN,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake 8G-DCT Progressive,Diesel,Setembro,2021,44 652 km,1 950 cm3,116 cv,,,Sim,Carrinha,Cinzento,Metalizado,Automática,8,5,5,Classe 1,Tracção dianteira,,24 Meses,,,Sim,Usados,34 300,8090192417,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-8g-dct-progressive-ID8PwCCt.html,,Sim,,,,Sim,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,E 300,De AMG Line,Híbrido Plug-In,Março,2019,130 000 km,1 950 cm3,306 cv,Sim,,Sim,Carrinha,Branco,Metalizado,Automática,,5,,,,,36 Meses,,,,Usados,34 950,8091809185,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-300-de-amg-line-ID8PCpdn.html,,,,,,,,,,Classe E,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 250 Limousine,e AMG Line,Híbrido Plug-In,Abril,2020,103 654 km,1 332 cm3,218 cv,,,Sim,Sedan,Cinzento,,Automática,8,4,,,Tracção dianteira,22 g/km,18 Meses,,,Sim,Usados,30 900,8090727607,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-limousine-e-amg-line-ID8PxRQz.html,,Sim,,,Mostrar VIN,Sim,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Dezembro,2019,74 161 km,,351 cv,Sim,Sim,Sim,Sedan,Cinzento,Metalizado,Automática,,4,5,Classe 1,Integral,,18 Meses,1,Nacional,Sim,Usados,31 990,8092071593,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8PDwtL.html,,,,,,,,,Própria,,,,,,250 kWh,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Leaf,,Eléctrico,Novembro,2022,13 200 km,,217 cv,Sim,,Sim,Utilitário,Branco,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,36 490,8090826713,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-leaf-ID8PyhD3.html,,,,,Mostrar VIN,,,,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,Touran,2.0 TDI Confortline,Diesel,Junho,2023,9 185 km,1 968 cm3,122 cv,Sim,,Sim,Monovolume,Preto,,Manual,,5,7,,,,36 Meses,,Nacional,,Usados,36 990,8090826834,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-touran-2-0-tdi-confortline-ID8PyhF0.html,,,,,Mostrar VIN,,"5,10 l/100km",,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,3008,,Híbrido (Gasolina),Junho,2023,24 300 km,1 598 cm3,180 cv,Sim,,Sim,SUV / TT,Cinzento,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,39 900,8090966666,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-3008-ID8PyS2m.html,,,,,Mostrar VIN,,,,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,520,d Pack M Auto,Diesel,Julho,2021,86 000 km,1 995 cm3,190 cv,Sim,,Sim,Carrinha,Preto,,Automática,,5,5,,,120 g/km,36 Meses,,Nacional,,Usados,42 900,8090966702,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PyS2V.html,,,,,Mostrar VIN,,"5,10 l/100km",,,Série 5,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Particular,Land Rover,Range Rover Evoque,2.0 TD4 SE Dynamic Auto,Diesel,Setembro,2018,136 000 km,1 999 cm3,180 cv,,,,SUV / TT,Preto,,Automática,8,5,5,Classe 2,Integral,,,,,,Usados,34 900,8092158003,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-td4-se-dynamic-auto-ID8PDRXt.html,,,,,,,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Particular,VW,Tiguan,2.0 TDI R-Line DSG 4Motion,Diesel,Fevereiro,2018,140 070 km,1 968 cm3,190 cv,,,,SUV / TT,Cinzento,,Automática,7,5,5,,Integral,180 g/km,,2,Nacional,,Usados,33 800,8091872532,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-tiguan-2-0-tdi-r-line-dsg-4motion-ID8PCFH6.html,15 Fevereiro 2026,Sim,"6,50 l/100km","5,10 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Audi,Q4 e-tron,40,Eléctrico,Janeiro,2022,44 500 km,,204 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Pérola,Automática,,5,,,,,36 Meses,,,,Usados,44 990,8091820772,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/audi-q4-e-tron-40-ID8PCseg.html,,,,,,,,,,,,,440 km,,,,StandVirtual,Yes,2024-04-01
Profissional,Tesla,Model 3,Standard Range Plus RWD,Eléctrico,Março,2022,51 500 km,,283 cv,Sim,Sim,Sim,Sedan,Branco,Pérola,Automática,,4,,,Tracção traseira,,18 Meses,,,Sim,Usados,33 500,8092084477,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-standard-range-plus-rwd-ID8PDyPz.html,,Sim,,,Mostrar VIN,,,,Própria,,,,,,60 kWh,,StandVirtual,Yes,2024-04-01
Particular,BMW,X2,,Híbrido (Gasolina),Dezembro,2021,29 000 km,1 499 cm3,220 cv,,,,SUV / TT,Azul,Metalizado,Automática,7,5,5,Classe 1,Integral,40 g/km,,1,,Sim,Usados,38 900,8088238435,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x2-ID8PnqiD.html,,Sim,,,Mostrar VIN,Sim,,,,Série X,26 Novembro 2024,50 km,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,X1,25 e xDrive Line Sport,Híbrido Plug-In,Dezembro,2021,30 916 km,1 499 cm3,220 cv,Sim,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,Classe 1,Integral,,18 Meses,1,,Sim,Usados,31 900,8091875370,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-line-sport-ID8PCGqS.html,12 Dezembro 2025,Sim,,,,Sim,3 l/100km,,,Série X,,52 km,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,GLC 220,d 4Matic 9G-TRONIC,Diesel,Maio,2018,119 824 km,2 143 cm3,170 cv,Sim,,Sim,SUV / TT,Azul,Metalizado,Automática,9,5,5,Classe 1,,,18 Meses,,Importado,Sim,Usados,39 500,8091522128,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-4matic-9g-tronic-ID8PBcxq.html,,Sim,,,,Sim,,,,Classe GLC,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 180,d AMG Line Aut.,Diesel,Outubro,2019,112 000 km,1 461 cm3,116 cv,,,Sim,Sedan,Preto,Metalizado,Automática,,4,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Usados,30 990,8090906270,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-amg-line-aut-ID8PyCke.html,,Sim,,,,Sim,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Dezembro,2019,50 147 km,,351 cv,,,,Sedan,Cinzento,,Automática,,4,,,,,,1,Importado,Sim,Usados,32 500,8092011399,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8PDfOT.html,29 Dezembro 2025,Sim,,,,Sim,,,Própria,,,,560 km,16 kWh/100km,,2 027 km,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 200,Style Plus Aut.,Gasolina,Março,2023,20 100 km,1 332 cm3,163 cv,Sim,Sim,,Utilitário,Preto,,Automática,,5,5,,Tracção dianteira,,24 Meses,,Nacional,,Usados,37 000,8092051902,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-style-plus-aut-ID8PDqma.html,,Sim,,,Mostrar VIN,,"5,90 l/100km",,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,B 180,d Progressive Aut.,Diesel,Maio,2022,9 400 km,1 950 cm3,116 cv,Sim,,,Monovolume,Preto,,Automática,,5,5,,Tracção dianteira,,24 Meses,,Nacional,,Usados,36 000,8092051910,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-progressive-aut-ID8PDqmi.html,,Sim,,,Mostrar VIN,,"5,20 l/100km",,,Classe B,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,,Diesel,Janeiro,2023,26 743 km,1 950 cm3,116 cv,,,Sim,Utilitário,Preto,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,36 600,8091842688,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-ID8PCxWK.html,,,,,,Sim,,,,Classe A,1 Janeiro 0001,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2023,42 912 km,1 950 cm3,116 cv,,,Sim,Citadino,Cinzento,,Automática,,5,5,,,,18 Meses,,Nacional,,Usados,35 900,8091939086,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PCX0y.html,,,,,,Sim,,,,Classe A,,,,,,,StandVirtual,Yes,2024-04-01
Particular,BYD,Dolphin,Comfort,Eléctrico,Março,2024,46 km,,204 cv,,,,Utilitário,Outra,Metalizado,Automática,1,5,5,,Tracção dianteira,,,,,,Usados,34 000,8092073096,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/byd-dolphin-comfort-ID8PDwS0.html,,,,,Mostrar VIN,,,,Própria,,,,427 km,"15,90 kWh/100km",60 kWh,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 180,d Style Plus Aut.,Diesel,Março,2023,26 681 km,1 950 cm3,116 cv,Sim,Sim,,Coupé,Prateado,,Automática,,4,5,,,,24 Meses,,Nacional,,Usados,38 500,8092105102,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDEce.html,,Sim,,,Mostrar VIN,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,T 180,,Diesel,Maio,2023,49 000 km,1 461 cm3,116 cv,Sim,Sim,Sim,Monovolume,Preto,,Manual,,5,5,,,,24 Meses,,Nacional,,Usados,38 000,8092105101,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-t-180-ID8PDEcd.html,,Sim,,,Mostrar VIN,,"5,70 l/100km",,,Classe T,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 200,d Shooting Brake 8G-DCT,Diesel,Janeiro,2020,159 000 km,1 950 cm3,150 cv,Sim,Sim,,Carrinha,Preto,,Automática,8,5,5,Classe 1,Tracção dianteira,130 g/km,18 Meses,1,,Sim,Usados,31 999,8089931426,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-200-d-shooting-brake-8g-dct-ID8PuvIV.html,,Sim,,,,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Peugeot,Traveller,1.5 BlueHDi L2H1 Active Standard,Diesel,Junho,2019,130 000 km,1 499 cm3,120 cv,Sim,Sim,Sim,Carrinha,Cinzento,Metalizado,Manual,6,5,9,Classe 2,Tracção dianteira,125 g/km,18 Meses,1,Nacional,,Usados,33 999,8090586723,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/peugeot-traveller-1-5-bluehdi-l2h1-active-standard-ID8Pxhcf.html,,Sim,5 l/100km,"4,60 l/100km",Mostrar VIN,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 180,d Style Plus Aut.,Diesel,Março,2023,21 500 km,1 950 cm3,116 cv,Sim,Sim,Sim,Coupé,Prateado,,Automática,,4,5,,Tracção dianteira,,24 Meses,,Nacional,,Usados,38 500,8092098051,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDCmw.html,,Sim,,,Mostrar VIN,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 180,d Style Plus Aut.,Diesel,Março,2023,13 800 km,1 950 cm3,116 cv,Sim,Sim,Sim,Coupé,Branco,,Automática,,4,5,,Tracção dianteira,,24 Meses,,Nacional,Sim,Usados,38 500,8092098048,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDCms.html,,,,,Mostrar VIN,,,,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,CLA 180,d Style Plus Aut.,Diesel,Março,2023,29 802 km,1 950 cm3,116 cv,Sim,Sim,Sim,Sedan,Branco,,Automática,,4,,,Tracção dianteira,,24 Meses,,Nacional,,Usados,38 500,8092082274,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-style-plus-aut-ID8PDyg2.html,,Sim,"5,30 l/100km","3,60 l/100km",Mostrar VIN,,"4,20 l/100km",,,Classe CLA,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Leaf,Acenta,Eléctrico,Novembro,2022,300 km,,150 cv,Sim,,Sim,Utilitário,Branco,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,31 750,8091259814,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-leaf-acenta-ID8PA6iy.html,,,,,Mostrar VIN,,,,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Qashqai,1.3 DIG-T Tekna Xtronic,Gasolina,Abril,2023,6 000 km,1 332 cm3,158 cv,Sim,,Sim,SUV / TT,Branco,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,40 990,8090826702,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-3-dig-t-tekna-xtronic-ID8PyhCS.html,,,,,Mostrar VIN,,"6,40 l/100km",,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,318,d Touring Advantage Auto,Diesel,Dezembro,2019,36 983 km,1 995 cm3,150 cv,Sim,,Sim,Carrinha,Preto,,Automática,,5,5,,,121 g/km,36 Meses,,Nacional,,Usados,33 900,8091259846,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-advantage-auto-ID8PA6j4.html,,,"5,20 l/100km","4,20 l/100km",Mostrar VIN,,"4,60 l/100km",,,Série 3,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,BMW,320,d Touring Pack M Shadow Auto,Diesel,Outubro,2020,118 000 km,1 995 cm3,190 cv,,,Sim,Carrinha,Azul,Metalizado,Automática,8,5,5,Classe 1,Tracção traseira,146 g/km,18 Meses,1,,Sim,Usados,36 990,8091411974,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-pack-m-shadow-auto-ID8PAJSK.html,31 Dezembro 2025,Sim,"6,20 l/100km","5,80 l/100km",Mostrar VIN,Sim,"5,90 l/100km",271 €,,Série 3,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Volvo,V90,2.0 D4 R-Design Geartronic,Diesel,Maio,2019,98 000 km,1 969 cm3,190 cv,Sim,,Sim,Carrinha,Preto,Metalizado,Automática,8,5,5,Classe 1,Tracção dianteira,,18 Meses,,Nacional,Sim,Usados,38 999,8088829446,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/volvo-v90-2-0-d4-r-design-geartronic-ID8PpU34.html,,Sim,"5,60 l/100km",,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Mercedes-Benz,X 250,d Progressive 4-Matic,Diesel,Abril,2019,98 592 km,2 298 cm3,190 cv,Sim,,,SUV / TT,Cinzento,,Manual,,4,,,,,24 Meses,,Nacional,,Usados,37 000,8091523475,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-x-250-d-progressive-4-matic-ID8PBcT9.html,,,,,Mostrar VIN,,,,,Classe X,,,,,,,StandVirtual,Yes,2024-04-01
Particular,Mercedes-Benz,E 220,d 4Matic T All-Terrain 9G-TRONIC Exclusive,Diesel,Março,2020,132 000 km,1 950 cm3,194 cv,Sim,,,Carrinha,Prateado,Metalizado,Automática,,5,,,,,,,,,Usados,45 000,8092020673,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-4matic-t-all-terrain-9g-tronic-exclusive-ID8PDiet.html,,,"6,90 l/100km",,,,,,,Classe E,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Citroën,C5 Aircross,1.6 Hybrid Feel Business (TA) e-EAT8,Híbrido Plug-In,Março,2021,31 703 km,1 598 cm3,225 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,8,5,5,Classe 1,Tracção dianteira,28 g/km,36 Meses,1,Nacional,Sim,Usados,32 800,8091215013,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-6-hybrid-feel-business-ta-e-eat8-ID8PzUDX.html,30 Março 2025,Sim,,,Mostrar VIN,Sim,,,,,,55 km,,,,,StandVirtual,Yes,2024-04-01
Profissional,Jaguar,E-Pace,2.0 i4D R-Dynamic S,Diesel,Agosto,2018,78 000 km,1 999 cm3,150 cv,Sim,,Sim,SUV / TT,Preto,Metalizado,Manual,6,5,5,Classe 1,Tracção traseira,,18 Meses,,Nacional,Sim,Usados,32 999,8091759355,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/jaguar-e-pace-2-0-i4d-r-dynamic-s-ID8PCcfF.html,,Sim,,,,Sim,,,,,,,,,,,StandVirtual,Yes,2024-04-01
Profissional,VW,Passat Variant,1.4 TSI GTE Plug-in,Híbrido Plug-In,Janeiro,2020,58 292 km,1 395 cm3,218 cv,Sim,Sim,Sim,Carrinha,Cinzento,Metalizado,Automática,,5,5,,Integral,,18 Meses,1,Nacional,Sim,Usados,32 900,8091875338,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-4-tsi-gte-plug-in-ID8PCGqm.html,15 Janeiro 2026,Sim,,,,Sim,3 l/100km,,,,,55 km,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Qashqai,1.5 e-Power N-Connecta,Híbrido (Gasolina),Abril,2023,5 400 km,1 497 cm3,190 cv,Sim,,Sim,SUV / TT,Azul,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,37 890,8091595319,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-n-connecta-ID8PBwzW.html,,,,,Mostrar VIN,,"5,30 l/100km",,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Qashqai,1.5 e-Power N-Connecta,Híbrido (Gasolina),Abril,2023,6 700 km,1 497 cm3,190 cv,Sim,,Sim,SUV / TT,Branco,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,38 190,8091595295,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-n-connecta-ID8PBwzx.html,,,,,Mostrar VIN,,"5,30 l/100km",,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Qashqai,1.5 e-Power N-Connecta,Híbrido (Gasolina),Abril,2023,4 400 km,1 497 cm3,190 cv,Sim,,Sim,SUV / TT,Azul,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,37 890,8091595315,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-5-e-power-n-connecta-ID8PBwzR.html,,,,,Mostrar VIN,,"5,30 l/100km",,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
Profissional,Nissan,Qashqai,1.3 DIG-T N-Connecta Xtronic,Gasolina,Fevereiro,2023,14 669 km,1 332 cm3,158 cv,Sim,,Sim,SUV / TT,Azul,,Automática,,5,5,,,,36 Meses,,Nacional,,Usados,35 990,8091259807,1 de abril de 2024 ,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-3-dig-t-n-connecta-xtronic-ID8PA6ir.html,,,,,Mostrar VIN,,"6,40 l/100km",,,,1 Abril 2027,,,,,,StandVirtual,Yes,2024-04-01
