Anunciante,Marca,Modelo,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,Aceita retoma,Possibilidade de financiamento,Segmento,Cor,Tipo de cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Garantia de Fábrica até,Garantia de Stand (incl. no preço),Livro de Revisões completo,Não fumador,2º Chave,Condição,Preco,ID Anuncio,Data Anuncio,Versão,Origem,Registo(s),Tracção,Emissões CO2,IUC,Inspecção válida até,Consumo Urbano,Consumo Extra Urbano,Consumo Combinado,Filtro de partículas,Sub-modelo,IVA Discriminado,IVA dedutível,Autonomia,Capacidade da bateria,Bateria,Autonomia Máxima,Valor sem ISV,ou até,Consumo,Clássico,Site,Portugal
Particular,BMW,X7,Diesel,Fevereiro,2020,32 000 km,2 993 cm3,400 cv,Sim,,,SUV / TT,Azul,,Automática,,5,,,10/05/2024,,Sim,Sim,Sim,Usados,114 888        EUR,8089510831,11 Julho 2023,M50d,,,,,,,,,,,Série X,,,,,,,,,,,StandVirtual,Yes
Particular,Porsche,Macan,Diesel,Dezembro,2017,125 000 km,2 967 cm3,258 cv,,,,SUV / TT,Branco,Metalizado,Automática,7,5,5,,,,Sim,Sim,Sim,Usados,63 450        EUR,8089933366,10 Julho 2023,S Diesel PDK,,,Integral,159 g/km,,,"6,70 l/100km","5,70 l/100km",,Sim,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Janeiro,2023,2 500 km,1 993 cm3,265 cv,Sim,Sim,,Carrinha,Preto,,Automática,,5,5,,01/01/0001,36 Meses,,,,Usados,68 500        EUR,8089491860,12 Julho 2023,d AMG Line,Nacional,1,,,,,,,,,Classe C,,,,,,,,,,,StandVirtual,Yes
Profissional,Ford,Mustang Mach-E,Eléctrico,Abril,2022,6 000 km,,351 cv,Sim,,Sim,SUV / TT,Cinzento,,Automática,,5,5,,,18 Meses,,,Sim,Usados,68 700        EUR,8088736682,12 Julho 2023,Alargada AWD,,,,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne,Híbrido (Gasolina),Maio,2022,26 978 km,2 995 cm3,462 cv,Sim,Sim,Sim,Coupé,Preto,Metalizado,Automática,,5,5,Classe 1,01/01/0001,36 Meses,Sim,Sim,Sim,Usados,134 490        EUR,8089237497,12 Julho 2023,E-Hybrid Platinum Edition,,1,,56 g/km,,,,,,Sim,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,992,Gasolina,Julho,2019,23 000 km,2 981 cm3,450 cv,Sim,Sim,Sim,Coupé,Prateado,,Automática,,2,2,,01/01/0001,36 Meses,,Sim,Sim,Usados,159 990        EUR,8089641801,12 Julho 2023,Carrera S PDK,,,,,,,,,,,911 (Todos),,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Cayenne Coupé,Híbrido (Gasolina),Janeiro,2023,7 900 km,2 995 cm3,462 cv,Sim,,Sim,SUV / TT,Preto,,Automática,,5,5,,,18 Meses,,,Sim,Usados,136 900        EUR,8089917420,12 Julho 2023,E-Hybrid,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan,Eléctrico,Agosto,2021,22 000 km,,408 cv,Sim,Sim,Sim,Sedan,Preto,Metalizado,Automática,,4,5,,01/01/0001,36 Meses,Sim,Sim,Sim,Usados,97 900        EUR,8089631921,12 Julho 2023,Standard,Nacional,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLC 63 AMG,Gasolina,Abril,2021,9 800 km,3 982 cm3,510 cv,Sim,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,9,5,5,Classe 1,,24 Meses,Sim,Sim,Sim,Usados,149 900        EUR,8088901728,12 Julho 2023,S Coupé 4Matic,Nacional,,Integral,,,,"16,80 l/100km",,,,Classe GLC,,,,,,,,,,,StandVirtual,Yes
Profissional,VW,ID.Buzz,Eléctrico,Janeiro,2023,5 000 km,,204 cv,,Sim,Sim,Monovolume,Branco,Metalizado,Automática,,5,5,Classe 2,,36 Meses,,Sim,Sim,Novos,66 000        EUR,8089370764,12 Julho 2023,,Nacional,,Tracção dianteira,,,,,,,,,Sim,Sim,411 km,,Própria,,,,,,StandVirtual,Yes
Profissional,BMW,M4,Gasolina,Fevereiro,2018,83 419 km,2 979 cm3,431 cv,Sim,Sim,Sim,Coupé,Cinzento,Metalizado,Automática,7,2,4,Classe 1,,18 Meses,,Sim,Sim,Usados,70 000        EUR,8086199049,12 Julho 2023,Auto,Importado,1,Tracção traseira,,,,"11,20 l/100km",,,,Série 4,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,X5,Híbrido (Gasolina),Janeiro,2020,32 000 km,2 998 cm3,394 cv,,Sim,Sim,SUV / TT,Azul,,Automática,,5,5,,01/01/0001,36 Meses,Sim,,Sim,Usados,85 900        EUR,8086611652,12 Julho 2023,45 e xDrive Pack M,Nacional,,,,,,,,,,Série X,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Ferrari,458,Gasolina,Março,2013,59 905 km,4 497 cm3,570 cv,,Sim,Sim,Coupé,Preto,Mate,Automática,,2,2,,,18 Meses,,,,Usados,225 000        EUR,8089602017,12 Julho 2023,,Importado,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Jaguar,F-Type,Gasolina,Janeiro,2022,10 000 km,1 997 cm3,300 cv,Sim,Sim,Sim,Coupé,Cinzento,Metalizado,Automática,8,2,2,Classe 1,,18 Meses,,Sim,Sim,Usados,72 950        EUR,8090031375,12 Julho 2023,2.0 i4 R-Dynamic Black,Importado,,Tracção traseira,219 g/km,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M8,Gasolina,Junho,2021,60 006 km,4 395 cm3,625 cv,,Sim,Sim,Coupé,Preto,Metalizado,Automática,8,2,4,,,18 Meses,Sim,Sim,Sim,Usados,187 500        EUR,8089966455,12 Julho 2023,Competition,Importado,1,Integral,263 g/km,,,,,,,Série 8,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Jeep,Wrangler Unlimited,Híbrido (Gasolina),Dezembro,2022,3 344 km,1 995 cm3,380 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,6,5,5,,,18 Meses,Sim,Sim,Sim,Usados,85 950        EUR,8090031370,12 Julho 2023,2.0 TG 4xe Rubicon,,,Integral,94 g/km,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover,Diesel,Março,2017,82 000 km,4 367 cm3,340 cv,Sim,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,8,5,5,,,18 Meses,Sim,Sim,Sim,Usados,85 000        EUR,8090031356,12 Julho 2023,4.4 SDV8 Autobiography,Nacional,1,Integral,289 g/km,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Panamera Sport Turismo,Híbrido (Gasolina),Abril,2018,101 000 km,2 894 cm3,462 cv,,Sim,Sim,Carrinha,Cinzento,,Automática,8,5,4,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,91 000        EUR,8087731332,12 Julho 2023,4 E-Hybrid,,1,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,e-tron,Eléctrico,Dezembro,2020,78 875 km,,408 cv,Sim,Sim,,SUV / TT,Cinzento,,Automática,,5,5,Classe 2,,36 Meses,,Sim,Sim,Usados,62 900        EUR,8089640833,12 Julho 2023,55 quattro S line,,,,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,S 500,Gasolina,Outubro,2015,84 000 km,4 663 cm3,455 cv,,Sim,,Cabrio,Verde,Metalizado,Automática,,2,4,,,,Sim,Sim,Sim,Usados,119 000        EUR,8088070155,12 Julho 2023,4-Matic,,,,,,,"12,20 l/100km",,,,Classe S,,,,,,,,,,,StandVirtual,Yes
Profissional,Lamborghini,Urus,Gasolina,Julho,2019,54 500 km,3 996 cm3,650 cv,Sim,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,7,5,5,Classe 2,,18 Meses,Sim,Sim,Sim,Usados,295 000        EUR,8088954189,12 Julho 2023,4.0 V8,Importado,1,Integral,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Bentley,Mulsanne,Gasolina,Junho,2016,26 900 km,6 752 cm3,537 cv,,Sim,Sim,Sedan,Preto,Metalizado,Automática,8,4,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,167 500        EUR,8088143549,12 Julho 2023,Speed,Importado,1,Tracção traseira,,,,"23,40 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan Sport Turismo,Eléctrico,Janeiro,2023,4 000 km,,408 cv,Sim,Sim,Sim,Sedan,Cinzento,Metalizado,Automática,,5,4,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,119 950        EUR,8088849613,12 Julho 2023,Standard,,1,Tracção traseira,,,,,,,,,,,358 km,,Própria,,,,"20,20 kWh/100km",,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,Híbrido (Gasolina),Julho,2019,54 000 km,1 997 cm3,404 cv,,,,SUV / TT,Cinzento,Metalizado,Automática,8,5,5,,,18 Meses,Sim,Sim,Sim,Usados,84 500        EUR,8089944134,12 Julho 2023,2.0 Si4 PHEV HSE Dynamic,,1,Integral,75 g/km,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Mercedes-Benz,GLE 53 AMG,Gasolina,Abril,2023,1 500 km,2 999 cm3,435 cv,,,,Coupé,Cinzento,Metalizado,Automática,9,5,,Classe 2,24/04/2026,,Sim,Sim,Sim,Usados,175 000        EUR,8089803693,12 Julho 2023,Coupe 4Matic+ Speedshift TCT 9G Line Premium,Importado,1,Integral,246 g/km,175 000 €,,,,,Sim,Classe GLE,,,,,,1 500 km,,,,Sim,StandVirtual,Yes
Profissional,Lamborghini,Urus,Gasolina,Agosto,2019,38 000 km,3 996 cm3,650 cv,Sim,,Sim,SUV / TT,Amarelo,Metalizado,Automática,8,5,5,,,18 Meses,,Sim,,Usados,319 800        EUR,8085463958,12 Julho 2023,4.0 V8,,,Integral,290 g/km,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Sport,Híbrido (Gasolina),Abril,2019,129 000 km,1 997 cm3,404 cv,Sim,Sim,Sim,SUV / TT,Azul,,Automática,,5,5,Classe 2,,18 Meses,Sim,Sim,Sim,Usados,74 990        EUR,8089601988,12 Julho 2023,2.0 Si4 PHEV HSE Dynamic,Nacional,1,Integral,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,718 Cayman,Gasolina,Fevereiro,2019,54 016 km,2 497 cm3,365 cv,Sim,Sim,Sim,Coupé,Vermelho,,Automática,,2,2,,,18 Meses,,,,Usados,81 500        EUR,8088268930,12 Julho 2023,2.5 GTS PDK,,1,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Macan,Gasolina,Março,2019,98 000 km,1 984 cm3,245 cv,,Sim,Sim,SUV / TT,Preto,,Automática,7,5,5,Classe 1,,18 Meses,Sim,,Sim,Usados,68 900        EUR,8089966129,12 Julho 2023,Standard,Importado,,,,,,"9,50 l/100km",,,Sim,,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,991,Gasolina,Março,2016,72 800 km,2 981 cm3,420 cv,,Sim,Sim,Coupé,Azul,Metalizado,Automática,7,2,4,,,18 Meses,Sim,Sim,Sim,Usados,119 900        EUR,8089794020,12 Julho 2023,Carrera 4 S PDK,Nacional,1,Integral,184 g/km,,,"10,40 l/100km","6,70 l/100km",,,911 (Todos),,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,M4,Gasolina,Abril,2016,30 000 km,2 979 cm3,431 cv,,Sim,Sim,Cabrio,Branco,Metalizado,Automática,,2,4,,,18 Meses,Sim,Sim,Sim,Usados,75 990        EUR,8084351224,12 Julho 2023,Auto,Importado,,,,,01/04/2024,,,,,Série 4,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Maio,2021,23 380 km,,286 cv,,,,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,24 Meses,,,,Usados,68 490        EUR,8087803185,12 Julho 2023,Inspiring,,,,,,,,,,,Série X,,,450 km,,,,,,"18,60 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,A 45 AMG,Gasolina,Junho,2020,33 000 km,1 991 cm3,421 cv,,,,Utilitário,Branco,Metalizado,Automática,8,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,66 990        EUR,8089860670,12 Julho 2023,S 4Matic+ Speedshift DCT 8G Street Style Edition,,,Integral,,,,,,,Sim,Classe A,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX,Eléctrico,Setembro,2021,21 000 km,,523 cv,Sim,,Sim,SUV / TT,Cinzento,,Automática,,5,5,,,18 Meses,Sim,Sim,,Usados,107 990        EUR,8088847822,12 Julho 2023,xDrive 50,Nacional,,,,,,,,,,Série X,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,BMW,840 Gran Coupé,Diesel,Abril,2021,11 801 km,2 993 cm3,320 cv,,,,Coupé,Preto,Metalizado,Automática,,4,5,,,24 Meses,,,,Usados,107 490        EUR,8086669660,12 Julho 2023,d xDrive Pack M,,,,,,,,,,,Série 8,,,,,,,,,,,StandVirtual,Yes
Profissional,Bentley,Bentayga,Diesel,Janeiro,2019,51 000 km,3 956 cm3,435 cv,,Sim,Sim,SUV / TT,Preto,,Automática,,5,5,,01/12/2025,18 Meses,Sim,,Sim,Usados,189 900        EUR,8089470767,12 Julho 2023,Diesel,Nacional,,Integral,210 g/km,,,"9,40 l/100km",,,,,,,,,,,,100 000 km,,,StandVirtual,Yes
Particular,Mercedes-Benz,EQC,Eléctrico,Março,2022,13 000 km,,408 cv,,,,SUV / TT,Preto,Metalizado,Automática,,5,5,Classe 1,,,Sim,,Sim,Usados,61 499        EUR,8089944490,9 Julho 2023,400 4Matic,,,Integral,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,BMW,X5,Diesel,Maio,2019,75 648 km,2 993 cm3,265 cv,Sim,,,SUV / TT,Preto,Metalizado,Automática,8,5,,,,,Sim,Sim,,Usados,82 990        EUR,8089929908,9 Julho 2023,30 d xDrive Pack M,Importado,1,Integral,207 g/km,,,,,,,Série X,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,Taycan,Eléctrico,Julho,2021,18 700 km,,476 cv,,Sim,Sim,Sedan,Preto,,Automática,,5,4,,,24 Meses,,,,Usados,104 800        EUR,8090031090,12 Julho 2023,,,,,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,C 300,Diesel,Janeiro,2023,50 km,1 992 cm3,265 cv,Sim,Sim,Sim,Carrinha,Preto,Metalizado,Automática,,5,5,Classe 1,,36 Meses,,Sim,Sim,Usados,66 900        EUR,8089235875,12 Julho 2023,d AMG Line,Nacional,,Tracção dianteira,,"235,26 €",,"7,10 l/100km",,,Sim,Classe C,Sim,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQA,Eléctrico,Janeiro,2023,50 km,,190 cv,Sim,Sim,Sim,SUV / TT,Branco,Metalizado,Automática,9,5,5,Classe 1,,36 Meses,,Sim,Sim,Usados,64 500        EUR,8089235932,12 Julho 2023,250 AMG Line,Nacional,1,Tracção dianteira,,,,,,,,,,Sim,426 km,,Própria,,,,"17,70 kWh/100km",,StandVirtual,Yes
Profissional,Bentley,Continental,Gasolina,Abril,2013,59 000 km,3 993 cm3,507 cv,,,,Coupé,Preto,Metalizado,Automática,,2,4,,,18 Meses,,Sim,Sim,Usados,122 650        EUR,8088268925,12 Julho 2023,GT V8,,,Tracção traseira,,,,"15,50 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,Maserati,Levante,Diesel,Dezembro,2016,179 000 km,2 987 cm3,275 cv,Sim,Sim,Sim,SUV / TT,Branco,Metalizado,Automática,8,5,5,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,68 500        EUR,8085906486,12 Julho 2023,3.0 V6,,,,,"765,06 €",,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Fevereiro,2022,6 301 km,,286 cv,,,,SUV / TT,Azul,Metalizado,Automática,,5,5,,,24 Meses,,,,Usados,69 450        EUR,8089734779,12 Julho 2023,Inspiring,,,Tracção traseira,,,,,,,,Série X,,,450 km,,,,,,"18,60 kWh/100km",,StandVirtual,Yes
Profissional,BMW,iX,Eléctrico,Agosto,2022,11 137 km,,326 cv,,,,SUV / TT,Preto,Metalizado,Automática,,5,,,,24 Meses,,,,Usados,88 750        EUR,8089734999,12 Julho 2023,xDrive 40,,,Integral,,,,,,,,Série X,,,425 km,,,,,,"19,40 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 350,Híbrido (Diesel),Novembro,2021,24 750 km,1 950 cm3,320 cv,Sim,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,9,5,5,,,18 Meses,Sim,Sim,Sim,Usados,112 500        EUR,8089965719,12 Julho 2023,de Coupé 4Matic,,,Integral,20 g/km,,,,,,Sim,Classe GLE,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQE,Eléctrico,Janeiro,2022,12 600 km,,292 cv,Sim,Sim,,Sedan,Cinzento,Metalizado,Automática,,4,5,Classe 1,,18 Meses,,,,Usados,79 500        EUR,8089103213,12 Julho 2023,350 +,,1,,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,GLE 350,Híbrido (Diesel),Setembro,2022,4 428 km,1 950 cm3,320 cv,Sim,Sim,,SUV / TT,Preto,,Automática,,5,5,,01/01/0001,36 Meses,,,,Usados,98 900        EUR,8089155587,12 Julho 2023,,Nacional,1,,,,,,,,,Classe GLE,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,S 400,Diesel,Janeiro,2021,59 665 km,2 925 cm3,330 cv,,Sim,Sim,Sedan,Cinzento,Metalizado,Automática,9,4,4,Classe 1,,18 Meses,Sim,Sim,Sim,Usados,128 750        EUR,8089860211,12 Julho 2023,d 4Matic,Nacional,1,Integral,177 g/km,,,"8,60 l/100km","5,10 l/100km",,,Classe S,,,,,,,,,,,StandVirtual,Yes
Profissional,Porsche,992,Gasolina,Agosto,2019,20 000 km,2 981 cm3,450 cv,Sim,Sim,Sim,Cabrio,Cinzento,Metalizado,Automática,8,2,4,,,18 Meses,Sim,Sim,Sim,Usados,159 000        EUR,8089757268,12 Julho 2023,Carrera S PDK,Nacional,1,Tracção traseira,241 g/km,,,"11,60 l/100km","7,60 l/100km",,,911 (Todos),,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Defender,Gasolina,Novembro,2020,43 500 km,2 996 cm3,400 cv,Sim,Sim,,SUV / TT,Azul,Metalizado,Automática,8,5,7,,,18 Meses,Sim,,Sim,Usados,97 500        EUR,8089921020,12 Julho 2023,3.0 I6 130 AWD First Edition,Nacional,1,Integral,261 g/km,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,640 Gran Coupé,Diesel,Setembro,2018,31 900 km,2 993 cm3,313 cv,Sim,Sim,Sim,Sedan,Preto,Metalizado,Automática,,4,5,,,24 Meses,,Sim,Sim,Usados,74 246        EUR,8089141315,12 Julho 2023,d xDrive Pack M,,,Integral,158 g/km,,,"6,80 l/100km",,,,Série 6,,,,,,,,,,,StandVirtual,Yes
Profissional,Audi,Q4 Sportback e-tron,Eléctrico,Dezembro,2022,5 320 km,,204 cv,,Sim,,SUV / TT,Cinzento,,Automática,,5,5,Classe 1,01/01/0001,36 Meses,Sim,Sim,,Usados,61 980        EUR,8089600612,12 Julho 2023,40 82 kWH,Nacional,1,Tracção traseira,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,EQB,Eléctrico,Setembro,2022,3 845 km,,190 cv,,Sim,,SUV / TT,Preto,Metalizado,Automática,,5,7,Classe 1,01/01/0001,36 Meses,Sim,Sim,,Usados,63 980        EUR,8089600622,12 Julho 2023,250 AMG Line,Nacional,1,Tracção dianteira,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 45 AMG,Gasolina,Maio,2020,43 000 km,1 991 cm3,421 cv,,Sim,Sim,Citadino,Preto,,Automática,,5,5,,,18 Meses,,,,Usados,67 900        EUR,8089236342,12 Julho 2023,S 4Matic+,Nacional,,Integral,,,26/05/2024,,,,,Classe A,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover Velar,Diesel,Março,2018,81 500 km,1 999 cm3,241 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,5,,,18 Meses,Sim,,Sim,Usados,61 500        EUR,8089540604,12 Julho 2023,2.0 D R-Dynamic,Nacional,,,,,,,,,Sim,,,,,,,,,,,,StandVirtual,Yes
Profissional,Mercedes-Benz,A 45 AMG,Gasolina,Junho,2020,40 000 km,1 991 cm3,421 cv,,,,Utilitário,Preto,,Automática,8,5,5,,,18 Meses,,,,Usados,68 750        EUR,8089965549,12 Julho 2023,S 4Matic+,,,Integral,205 g/km,,,,,,,Classe A,,,,,,,,,,,StandVirtual,Yes
Profissional,Land Rover,Range Rover,Híbrido (Gasolina),Março,2019,75 500 km,1 997 cm3,404 cv,Sim,,,SUV / TT,Preto,,Automática,,5,5,,13/07/2026,36 Meses,,,,Usados,99 500        EUR,8089920649,12 Julho 2023,2.0 Si4 PHEV LWB Autobiography,Nacional,,,,,,,,,,,,Sim,,,,,,,,,StandVirtual,Yes
Profissional,Jaguar,E-Pace,Híbrido (Gasolina),Março,2023,4 000 km,1 498 cm3,309 cv,Sim,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,,5,5,Classe 1,01/03/2028,36 Meses,Sim,,Sim,Usados,61 500        EUR,8089256498,12 Julho 2023,1.5 P300e R-Dynamic S AWD Aut.,Nacional,,,,,,,,,,,Sim,Sim,,,,,,150 000 km,,,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Novembro,2021,11 120 km,,286 cv,,,,SUV / TT,Azul,Metalizado,Automática,,5,,,,24 Meses,,,,Usados,68 490        EUR,8088429907,12 Julho 2023,Impressive,,,,,,,,,,,Série X,,,453 km,,,,,,"18,90 kWh/100km",,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Setembro,2021,16 437 km,,286 cv,,,,SUV / TT,Preto,Metalizado,Automática,,5,5,,,24 Meses,,,,Usados,68 490        EUR,8089140645,12 Julho 2023,Inspiring,,,,,,,,,,,Série X,,,450 km,,,,,,"18,60 kWh/100km",,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Dezembro,2021,4 798 km,,286 cv,,,,SUV / TT,Cinzento,Metalizado,Automática,,5,,,,24 Meses,,,,Usados,68 490        EUR,8088429737,12 Julho 2023,Inspiring,,,,,,,,,,,Série X,,,450 km,,,,,,"18,60 kWh/100km",,StandVirtual,Yes
Profissional,Mercedes-Benz,EQE,Eléctrico,Abril,2022,8 950 km,,292 cv,Sim,Sim,Sim,Sedan,Branco,Metalizado,Automática,,4,,,,24 Meses,,,,Usados,107 990        EUR,8088848190,12 Julho 2023,350 +,Importado,,,,,,,,,,,,,567 km,,,,,,"15,90 kWh/100km",,StandVirtual,Yes
Profissional,BMW,X3 M,Gasolina,Junho,2020,46 000 km,2 993 cm3,510 cv,,Sim,Sim,SUV / TT,Cinzento,Metalizado,Automática,,5,,,,18 Meses,Sim,Sim,Sim,Usados,84 990        EUR,8089913945,12 Julho 2023,Competition,,1,,,,,,,,,Série X,,,,,,,,,,,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Novembro,2021,13 670 km,,286 cv,,,,SUV / TT,Cinzento,Metalizado,Automática,,5,,,,24 Meses,,,,Usados,68 490        EUR,8088429858,12 Julho 2023,Impressive,,,,,,,,,,,Série X,,,453 km,,,,,,"18,90 kWh/100km",,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Janeiro,2021,4 812 km,,286 cv,,,,SUV / TT,Azul,Metalizado,Automática,,5,5,,,24 Meses,,,,Usados,68 490        EUR,8089140632,12 Julho 2023,Impressive,,,,,,,,,,,Série X,,,453 km,,,,,,"18,90 kWh/100km",,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Julho,2021,21 736 km,,286 cv,,,,SUV / TT,Preto,Metalizado,Automática,,5,,,,24 Meses,,,,Usados,68 490        EUR,8088429192,12 Julho 2023,Impressive,,,,,,,,,,,Série X,,,453 km,,,,,,"18,90 kWh/100km",,StandVirtual,Yes
Profissional,BMW,iX3,Eléctrico,Setembro,2021,6 700 km,,286 cv,,,,SUV / TT,Azul,Metalizado,Automática,,5,,,,24 Meses,,,,Usados,67 900        EUR,8088429256,12 Julho 2023,Impressive,,,,,,,,,,,Série X,,,453 km,,,,,,"18,90 kWh/100km",,StandVirtual,Yes
Particular,Porsche,Cayenne,Híbrido (Gasolina),Agosto,2016,95 500 km,2 995 cm3,462 cv,,,,SUV / TT,Preto,Metalizado,Automática,8,5,5,,,,Sim,Sim,Sim,Usados,69 900        EUR,8090009158,10 Julho 2023,E-Hybrid Platinum Edition,Importado,1,Integral,75 g/km,,,,,,Sim,,,,,,,,,,,,StandVirtual,Yes
Particular,Bentley,Mulsanne,Gasolina,Março,2016,29 000 km,6 752 cm3,537 cv,,,,Sedan,Preto,Metalizado,Automática,8,4,5,,,,Sim,Sim,Sim,Usados,250 000        EUR,8089948182,10 Julho 2023,Speed,,2,Tracção traseira,365 g/km,,31/03/2024,"23,40 l/100km","10,10 l/100km",,,,,,,,,,,,,Sim,StandVirtual,Yes
Particular,Mercedes-Benz,E 53 AMG,Híbrido (Gasolina),Agosto,2020,33 000 km,2 999 cm3,435 cv,,,,Cabrio,Cinzento,Metalizado,Automática,9,2,4,Classe 1,01/09/2023,,Sim,,Sim,Usados,90 000        EUR,8088811156,10 Julho 2023,4-Matic+,Nacional,1,Integral,,,,"11,60 l/100km",,,,Classe E,,,,,,,,,,,StandVirtual,Yes
Profissional,Jeep,Gladiator,Diesel,Maio,2022,24 000 km,2 987 cm3,264 cv,,,Sim,Carrinha,Preto,Metalizado,Automática,,4,5,,,36 Meses,Sim,Sim,Sim,Usados,74 990        EUR,8089781174,12 Julho 2023,3.0V6 MultiJet AWD Auto Overland,,1,,,,,"10,70 l/100km",,,Sim,,,,,,,,,,,,StandVirtual,Yes
Profissional,Lamborghini,Urus,Gasolina,Maio,2022,17 000 km,3 996 cm3,650 cv,,Sim,Sim,SUV / TT,Preto,Metalizado,Automática,,5,,,,36 Meses,Sim,Sim,Sim,Usados,364 990        EUR,8089810496,12 Julho 2023,4.0 V8,,1,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes
Particular,Tesla,Model X,Eléctrico,Agosto,2019,156 000 km,,760 cv,,,,SUV / TT,Branco,Pérola,Automática,,5,7,Classe 1,28/08/2027,,Sim,Sim,Sim,Usados,66 000        EUR,8089104011,12 Julho 2023,100 kWh Performance AWD,Nacional,1,Integral,,,,,,,,,,,430 km,100 kWh,Própria,430 km,,,235 kWh/100km,,StandVirtual,Yes
Particular,Mercedes-Benz,AMG GT,Gasolina,Maio,2015,70 517 km,3 982 cm3,510 cv,,,,Coupé,Branco,,Automática,7,3,,,,,Sim,Sim,,Usados,115 000        EUR,8089514586,12 Julho 2023,S,,,,,,,"12,20 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes
