Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,Valor Fixo,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Classe do veículo,Garantia de Stand (incl. no preço),Registo(s),Origem,Não fumador,2º Chave,Inspecção válida até,Livro de Revisões completo,Sub-modelo,IUC,IVA Discriminado,Filtro de partículas,Autonomia,Bateria,Gancho de Reboque,Consumo,Capacidade da bateria,Autonomia Máxima,Consumo Combinado,Garantia de Fábrica até,ou até,Site,Portugal,Data
Profissional,BMW,216 Gran Coupé,d Pack M,Diesel,Julho,2022,16 000 km,1 496 cm3,116 cv,Sedan,Preto,Automática,7,4,5,Tracção dianteira,124 g/km,,,Usados,36 750        EUR,8090079424,27 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-216-gran-coup-d-pack-m-ID8Pw9e0.html,Sim,Sim,Sim,Metalizado,Classe 1,24 Meses,1,Nacional,Sim,Sim,,Sim,Série 2,"154,12 €",,,,,,,,,,04/07/2025,,StandVirtual,Yes,2023-09-30
Profissional,Mazda,CX-30,2.0 e-Skyactiv-G Exclusive-line,Gasolina,Junho,2022,1 109 km,1 998 cm3,150 cv,SUV / TT,Vermelho,Manual,6,5,5,Tracção dianteira,134 g/km,,,Usados,31 250        EUR,8090086234,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-cx-30-2-0-e-skyactiv-g-exclusive-line-ID8PwaZQ.html,,,Sim,Metalizado,Classe 1,18 Meses,,,Sim,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,MINI,Clubman,Cooper D,Diesel,Janeiro,2020,53 900 km,1 995 cm3,150 cv,Carrinha,Cinzento,Manual,6,6,5,Tracção dianteira,125 g/km,,,Usados,32 490        EUR,8089914721,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-clubman-cooper-d-ID8Pusnw.html,Sim,Sim,Sim,,,36 Meses,,Nacional,,Sim,,Sim,,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Julho,2019,125 000 km,1 950 cm3,194 cv,Carrinha,Preto,Automática,9,5,5,,,,,Usados,34 950        EUR,8089287333,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PrPal.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/07/2025,Sim,Classe C,240 €,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 200,AMG Line,Gasolina,Agosto,2022,10 983 km,1 332 cm3,163 cv,Utilitário,Branco,Manual,,5,5,,,,,Usados,35 500        EUR,8090216075,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-amg-line-ID8PwIM3.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe A,,,,,,,,,,"5,90 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Kia,XCeed,1.6 GDi PHEV Drive,Híbrido (Gasolina),Janeiro,2021,49 285 km,1 580 cm3,141 cv,SUV / TT,Cinzento,Automática,6,5,5,Tracção dianteira,32 g/km,,,Usados,33 500        EUR,8089892623,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/kia-xceed-1-6-gdi-phev-drive-ID8PumD5.html,,Sim,Sim,Metalizado,,18 Meses,,Importado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,e-208,GT,Eléctrico,Março,2021,10 782 km,,136 cv,Citadino,Azul,Automática,,5,5,Tracção dianteira,,,,Usados,35 500        EUR,8088242671,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-gt-ID8PnroX.html,,Sim,Sim,Metalizado,,18 Meses,,Importado,,,,,,,Sim,,350 km,Própria,,15 kWh/100km,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,e-2008,GT,Eléctrico,Junho,2021,22 200 km,,136 cv,SUV / TT,Cinzento,Automática,,5,5,Tracção dianteira,,,,Usados,34 500        EUR,8089963241,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-e-2008-gt-ID8PuF05.html,,Sim,Sim,Metalizado,,18 Meses,,Nacional,,,,,,,,,320 km,Própria,,"17,80 kWh/100km",,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 180,d Progressive Aut.,Diesel,Junho,2020,57 000 km,1 461 cm3,116 cv,Utilitário,Branco,Automática,7,5,5,Tracção dianteira,106 g/km,"4,70 l/100km","3,60 l/100km",Usados,31 990        EUR,8090647025,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-progressive-aut-ID8PxvSR.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,,Sim,Sim,06/06/2024,Sim,Classe A,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,VW,Golf,1.4 TSI GTE+ DSG,Híbrido (Gasolina),Agosto,2021,25 000 km,1 395 cm3,245 cv,Utilitário,Cinzento,Automática,6,5,5,,,,,Usados,30 900        EUR,8090730519,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-1-4-tsi-gte-dsg-ID8PxSBx.html,,Sim,Sim,,Classe 1,18 Meses,1,Importado,Sim,Sim,,Sim,,,Sim,,64 km,,,"14,60 kWh/100km",,62 km,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 60,2.0 D4 R-Design Geartronic,Diesel,Janeiro,2016,96 000 km,1 969 cm3,190 cv,SUV / TT,Cinzento,Automática,,5,5,,,"5,80 l/100km",,Usados,32 950        EUR,8088750321,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-r-design-geartronic-ID8PpzsR.html,,Sim,Sim,Metalizado,,18 Meses,1,Nacional,Sim,Sim,01/01/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake AMG Line Aut.,Diesel,Agosto,2020,62 596 km,1 461 cm3,116 cv,Carrinha,Cinzento,Automática,7,5,5,Tracção dianteira,125 g/km,,,Usados,36 490        EUR,8090137449,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-amg-line-aut-ID8PwojT.html,Sim,Sim,Sim,,Classe 1,18 Meses,,,,Sim,,,Classe CLA,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 300,h AMG Line,Híbrido (Diesel),Dezembro,2017,75 000 km,2 143 cm3,231 cv,Carrinha,Preto,Automática,,5,5,,,4 l/100km,,Usados,34 950        EUR,8088662065,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-h-amg-line-ID8Ppcwn.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,2,Nacional,Sim,Sim,20/12/2023,Sim,Classe C,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 60,2.0 D4 R-Design Geartronic,Diesel,Setembro,2019,90 000 km,1 969 cm3,190 cv,SUV / TT,Branco,Automática,,5,5,,,,,Usados,43 800        EUR,8090679254,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-r-design-geartronic-ID8PxFgG.html,Sim,,,,,24 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Março,2019,138 845 km,,351 cv,Sedan,Vermelho,Automática,1,4,5,Integral,,,,Usados,32 300        EUR,8090666470,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8PxBVu.html,,,,Metalizado,,36 Meses,,,,,,,,,Sim,,560 km,Própria,,16 kWh/100km,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 200,,Diesel,Abril,2019,87 000 km,1 597 cm3,160 cv,Cabrio,Cinzento,Automática,9,4,4,Tracção traseira,120 g/km,,,Usados,41 900        EUR,8090128903,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-ID8Pwm63.html,,,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,25/04/2025,Sim,Classe C,185 €,,,,,,,,950 km,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Leaf,e+ Acenta,Eléctrico,Junho,2022,17 100 km,,218 cv,Utilitário,Preto,Automática,,5,5,,,,,Usados,41 500        EUR,8089245140,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-leaf-e-acenta-ID8PrEbO.html,,Sim,Sim,,,60 Meses,,Nacional,,Sim,,,,,Sim,,385 km,Própria,,,62 kWh,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Novembro,2020,39 000 km,1 332 cm3,218 cv,Utilitário,Branco,Automática,8,5,5,Tracção dianteira,23 g/km,,,Usados,37 800        EUR,8090193361,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PwCRH.html,,,,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,21/11/2025,Sim,Classe A,120 €,,,,,,,,800 km,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 200,Standard,Gasolina,Agosto,2017,71 623 km,1 991 cm3,184 cv,Coupé,Prateado,Manual,,2,4,,123 g/km,,,Usados,30 990        EUR,8089791467,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-standard-ID8PtVjx.html,,Sim,Sim,,,18 Meses,,Nacional,,Sim,08/08/2023,,Classe C,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,GLC 250,d Coupé 4-Matic,Diesel,Março,2017,175 456 km,2 143 cm3,204 cv,SUV / TT,Cinzento,Automática,9,5,5,Integral,,,,Usados,44 900        EUR,8090641033,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-250-d-coup-4-matic-ID8Pxwkd.html,,Sim,Sim,,Classe 1,18 Meses,,Nacional,,Sim,,,Classe GLC,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Honda,Civic,2.0 i-VTEC Type-R,Gasolina,Dezembro,2015,127 000 km,1 996 cm3,310 cv,Utilitário,Branco,Manual,6,5,5,,,8 l/100km,7 l/100km,Usados,33 990        EUR,8089183611,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/honda-civic-2-0-i-vtec-type-r-ID8Probp.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,,Sim,Sim,,,,,,,,,,,,,8 l/100km,,,StandVirtual,Yes,2023-09-30
Particular,Mazda,MX-5,1.5 Sky-G Evolve HS Navi,Gasolina,Novembro,2022,2 612 km,1 496 cm3,132 cv,Cabrio,Preto,Manual,6,2,2,Tracção traseira,142 g/km,"8,20 l/100km","5,20 l/100km",Usados,32 499        EUR,8089746437,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-mx-5-1-5-sky-g-evolve-hs-navi-ID8PtKBf.html,Sim,,,Metalizado,Classe 1,,1,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,27/10/2025,,StandVirtual,Yes,2023-09-30
Particular,MINI,Cabrio,Cooper Premium P. Sidewalk Special Edition Auto,Gasolina,Novembro,2021,29 600 km,1 499 cm3,136 cv,Cabrio,Prateado,Automática,7,2,,Tracção dianteira,137 g/km,,,Usados,34 900        EUR,8090730512,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-cabrio-cooper-premium-p-sidewalk-special-edition-auto-ID8PxSBq.html,,,,,,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 300,h AMG Line,Híbrido (Diesel),Outubro,2017,155 916 km,2 143 cm3,231 cv,Sedan,Branco,Automática,7,4,5,Tracção traseira,99 g/km,"3,90 l/100km","3,40 l/100km",Usados,31 990        EUR,8090730121,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-h-amg-line-ID8PxSw7.html,,,,,Classe 1,18 Meses,,Nacional,,,,,Classe C,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Jaguar,F-Pace,2.0 i4D R-Sport AWD Aut.,Diesel,Março,2018,80 000 km,1 999 cm3,180 cv,SUV / TT,Preto,Automática,8,5,5,Integral,,,,Usados,36 500        EUR,8090702638,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-f-pace-2-0-i4d-r-sport-awd-aut-ID8PxLlQ.html,,,,,,18 Meses,,Importado,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,L&O,01,,Híbrido (Gasolina),Julho,2021,20 000 km,1 477 cm3,260 cv,SUV / TT,Azul,Automática,7,5,5,,,,,Usados,42 990        EUR,8090350993,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/l-o-01-ID8PvhS9.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/07/2025,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 200,AMG Line,Gasolina,Outubro,2022,10 027 km,1 332 cm3,163 cv,Utilitário,Branco,Manual,,5,5,,,,,Usados,35 500        EUR,8090601248,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-amg-line-ID8PxkYv.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe A,,,,,,,,,,"5,90 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 200,AMG Line,Gasolina,Outubro,2022,28 105 km,1 332 cm3,163 cv,Utilitário,Branco,Manual,,5,5,,,,,Usados,35 500        EUR,8090601249,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-amg-line-ID8PxkYx.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe A,,,,,,,,,,"5,90 l/100km",,,StandVirtual,Yes,2023-09-30
Particular,MINI,Countryman,Cooper SE ALL4 Auto,Híbrido (Gasolina),Setembro,2020,55 000 km,1 499 cm3,220 cv,SUV / TT,Cinzento,Automática,,5,,,,,,Usados,33 500        EUR,8090579931,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-countryman-cooper-se-all4-auto-ID8PxfqH.html,,,,Metalizado,,,2,Nacional,Sim,Sim,,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mazda,CX-5,2.0 G Homura AT,Gasolina,Julho,2023,200 km,1 998 cm3,165 cv,SUV / TT,Preto,Automática,6,5,5,Tracção dianteira,156 g/km,,,Usados,40 890        EUR,8090539642,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mazda-cx-5-2-0-g-homura-at-ID8Px4VS.html,,,,Metalizado,Classe 1,71 Meses,,Nacional,Sim,Sim,,Sim,,,,,,,,,,,,30/07/2029,150 000 km,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,A 250,e AMG Line,Híbrido (Gasolina),Janeiro,2021,48 500 km,1 332 cm3,218 cv,Utilitário,Branco,Automática,8,5,5,Tracção dianteira,24 g/km,,,Usados,34 490        EUR,8089918406,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PutkV.html,,Sim,Sim,,Classe 1,18 Meses,1,,Sim,Sim,,Sim,Classe A,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,E 220,d T 9G-TRONIC Avantgarde,Diesel,Junho,2017,147 000 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,,5,5,,,,,Usados,31 900        EUR,8090293416,29 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-t-9g-tronic-avantgarde-ID8Pv2Tu.html,Sim,Sim,Sim,,Classe 1,18 Meses,1,Importado,Sim,Sim,,Sim,Classe E,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 40,,Diesel,Julho,2019,54 294 km,1 969 cm3,150 cv,SUV / TT,Cinzento,Manual,6,5,5,,127 g/km,,,Usados,35 900        EUR,8090712529,28 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-40-ID8PxNWn.html,Sim,Sim,,,,24 Meses,,Nacional,,,,,,,Sim,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,X1,16 d sDrive Pack M Auto,Diesel,Abril,2021,29 000 km,1 496 cm3,116 cv,SUV / TT,Cinzento,Automática,7,5,5,Tracção dianteira,138 g/km,,,Usados,40 950        EUR,8090032490,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-pack-m-auto-ID8PuX10.html,,Sim,Sim,Metalizado,Classe 1,18 Meses,1,,Sim,Sim,,Sim,Série X,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Peugeot,3008,1.5 BlueHDi Active Pack,Diesel,Maio,2021,47 450 km,1 499 cm3,130 cv,SUV / TT,Cinzento,Manual,6,5,5,,,"4,40 l/100km",,Usados,33 990        EUR,8088742557,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-ID8PpxrD.html,Sim,,Sim,Metalizado,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,BMW,330,e Pack M Auto,Híbrido (Gasolina),Outubro,2020,51 450 km,1 998 cm3,293 cv,Sedan,Branco,Automática,8,4,5,Tracção traseira,31 g/km,,,Usados,39 900        EUR,8089781197,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-330-e-pack-m-auto-ID8PtTDT.html,,,,Metalizado,,,,Nacional,,Sim,,Sim,Série 3,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,520,d Pack M Auto,Diesel,Junho,2020,70 177 km,1 995 cm3,190 cv,Carrinha,Cinzento,Automática,8,5,5,Tracção traseira,135 g/km,,,Usados,44 000        EUR,8090098983,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Pwejt.html,Sim,Sim,Sim,Metalizado,,18 Meses,2,,Sim,Sim,,Sim,Série 5,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,MINI,Countryman,Cooper SE ALL4 John Cooper Works Auto,Híbrido (Gasolina),Novembro,2022,12 000 km,1 499 cm3,220 cv,SUV / TT,Cinzento,Automática,7,5,,Integral,41 g/km,,,Usados,44 900        EUR,8090525191,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-countryman-cooper-se-all4-john-cooper-works-auto-ID8Px1bN.html,,,,,Classe 1,,1,Importado,Sim,Sim,,,,,,Sim,,,,,,,,17/11/2025,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 200,AMG Line,Gasolina,Setembro,2020,19 110 km,1 497 cm3,184 cv,Coupé,Cinzento,Automática,,3,5,,,,,Usados,42 000        EUR,8090654863,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-amg-line-ID8PxyWh.html,Sim,,,,,24 Meses,,Nacional,,,,,Classe C,,,,,,,,,,"6,60 l/100km",,,StandVirtual,Yes,2023-09-30
Profissional,BMW,330,d Touring Pack M,Diesel,Junho,2016,186 000 km,2 993 cm3,258 cv,Carrinha,Branco,Automática,8,5,5,Tracção traseira,135 g/km,"6,70 l/100km","5,10 l/100km",Usados,37 490        EUR,8090730493,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-330-d-touring-pack-m-ID8PxSB7.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,,,,Sim,,,Série 3,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model S,P85D,Eléctrico,Junho,2015,200 000 km,,700 cv,Sedan,Vermelho,Automática,,5,5,,,,,Usados,38 950        EUR,8089286880,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-s-p85d-ID8PrP32.html,,Sim,Sim,,Classe 1,18 Meses,,,Sim,Sim,01/06/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Abril,2019,83 000 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,9,5,5,Tracção dianteira,120 g/km,,,Usados,37 000        EUR,8088534935,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PoFqT.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Importado,Sim,Sim,,Sim,Classe C,245 €,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Particular,BMW,520,d Pack M Auto,Diesel,Agosto,2018,13 853 km,1 995 cm3,190 cv,Sedan,Prateado,Automática,8,4,5,Tracção traseira,127 g/km,,,Usados,38 500        EUR,8090219708,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PwJIE.html,,,,Metalizado,,,,,,,,,Série 5,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Porsche,Panamera,Platinum Edition PDK,Gasolina,Setembro,2010,163 008 km,3 605 cm3,300 cv,Utilitário,Preto,Automática,7,5,4,Tracção traseira,218 g/km,"13,10 l/100km",,Usados,42 440        EUR,8089187365,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/porsche-panamera-platinum-edition-pdk-ID8Prp9X.html,,,Sim,Metalizado,Classe 1,18 Meses,,,Sim,Sim,28/05/2024,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,,Híbrido (Gasolina),Julho,2022,10 106 km,1 332 cm3,140 cv,Sedan,Branco,,,5,,,,,,Usados,30 300        EUR,8090585620,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-ID8PxgUs.html,Sim,,,,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,,Híbrido (Gasolina),Julho,2022,15 000 km,1 332 cm3,158 cv,Sedan,Branco,,,5,,,,,,Usados,30 500        EUR,8090585619,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-ID8PxgUr.html,Sim,,,,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Maserati,Ghibli,Diesel Auto,Diesel,Maio,2017,155 000 km,2 987 cm3,275 cv,Sedan,Vermelho,Automática,,4,5,,,"7,70 l/100km",,Usados,44 500        EUR,8090347581,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/maserati-ghibli-diesel-auto-ID8PvgZ7.html,Sim,Sim,Sim,Metalizado,,18 Meses,,,Sim,Sim,,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Nissan,Qashqai,,Híbrido (Gasolina),Julho,2022,11 289 km,1 332 cm3,140 cv,Sedan,Preto,,,5,,,,,,Usados,30 450        EUR,8090585616,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-ID8PxgUo.html,Sim,,,,,36 Meses,,Nacional,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Tesla,Model 3,Long-Range Dual Motor AWD,Eléctrico,Setembro,2019,37 322 km,,351 cv,Sedan,Cinzento,Automática,,4,5,Integral,,,,Usados,39 900        EUR,8090599515,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-dual-motor-awd-ID8Pxkvz.html,,Sim,Sim,Metalizado,Classe 1,36 Meses,1,,,Sim,22/09/2025,Sim,,,Sim,,480 km,Própria,,17 kWh/100km,75 kWh,,18 l/100km,07/09/2027,,StandVirtual,Yes,2023-09-30
Profissional,BMW,X1,16 d sDrive Pack M Auto,Diesel,Outubro,2021,31 887 km,1 496 cm3,116 cv,SUV / TT,Branco,Automática,8,5,5,Tracção dianteira,,,,Usados,37 900        EUR,8090599510,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-pack-m-auto-ID8Pxkvu.html,Sim,Sim,Sim,Metalizado,Classe 1,24 Meses,1,Nacional,,Sim,27/10/2025,Sim,Série X,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Volvo,XC 60,2.0 D4 Momentum AWD Geartronic,Diesel,Maio,2019,140 000 km,1 969 cm3,190 cv,SUV / TT,Cinzento,Automática,,5,5,,,"6,30 l/100km",,Usados,34 000        EUR,8090078995,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-momentum-awd-geartronic-ID8Pw975.html,Sim,,Sim,Metalizado,,18 Meses,,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Land Rover,Range Rover Evoque,2.0 TD4 HSE Dynamic,Diesel,Janeiro,2018,109 251 km,1 999 cm3,150 cv,SUV / TT,Cinzento,Manual,6,5,5,Tracção dianteira,,,,Usados,33 000        EUR,8090599422,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-td4-hse-dynamic-ID8Pxkw4.html,Sim,Sim,Sim,Metalizado,Classe 1,18 Meses,1,Nacional,Sim,Sim,04/01/2024,Sim,,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Toyota,Corolla,1.8 Hybrid Exclusive,Híbrido (Gasolina),Março,2021,25 500 km,1 798 cm3,122 cv,Utilitário,Vermelho,Automática,,5,5,Tracção dianteira,,,,Usados,31 190        EUR,8089028565,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-corolla-1-8-hybrid-exclusive-ID8PqJQF.html,Sim,Sim,Sim,Metalizado,Classe 1,36 Meses,,Importado,,Sim,,Sim,,,Sim,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Porsche,Cayenne,S Hybrid,Híbrido (Gasolina),Julho,2015,193 707 km,2 995 cm3,333 cv,SUV / TT,Preto,Automática,,5,5,,,,,Usados,44 490        EUR,8090730492,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/porsche-cayenne-s-hybrid-ID8PxSB6.html,,Sim,Sim,Metalizado,,18 Meses,,,Sim,Sim,,Sim,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,BMW,X2,16 d sDrive Auto Advantage,Diesel,Janeiro,2019,90 000 km,1 496 cm3,116 cv,SUV / TT,Preto,Automática,,5,5,,,,,Usados,34 500        EUR,8088403724,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-auto-advantage-ID8Po7iA.html,Sim,Sim,Sim,Metalizado,,18 Meses,,,Sim,Sim,,Sim,Série X,,,Sim,,,,,,,,,,StandVirtual,Yes,2023-09-30
Profissional,Mercedes-Benz,GLC 220,,Diesel,Janeiro,2016,80 000 km,2 143 cm3,170 cv,SUV / TT,Cinzento,Automática,,5,5,,,,,Usados,42 750        EUR,8080825655,30 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-ID8OSjTF.html,,,Sim,Metalizado,,18 Meses,,,,,,,Classe GLC,,,,,,,,,,,,,StandVirtual,Yes,2023-09-30
