Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Valor Fixo,IVA Discriminado,Possibilidade de financiamento,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Classe do veículo,Tracção,Emissões CO2,Garantia de Stand (incl. no preço),Registo(s),Origem,Livro de Revisões completo,Não fumador,Condição,Preco,ID Anuncio,Data Anuncio,Link,Aceita retoma,Tipo de cor,Inspecção válida até,2º Chave,Consumo Urbano,Consumo Extra Urbano,IUC,Filtro de partículas,Autonomia Máxima,Gancho de Reboque,Sub-modelo,Autonomia,Capacidade da bateria,Bateria,Garantia de Fábrica até,Consumo Combinado,Clássico,Consumo,ou até,Site,Portugal,Data
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard,Diesel,Novembro,2021,20 848 km,1 598 cm3,116 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Manual,6,5,5,Classe 1,Tracção dianteira,139 g/km,18 Meses,1,Nacional,Sim,,Usados,31 490        EUR,8090596650,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-ID8PxjMm.html,,Metalizado,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,MINI,Electric,Cooper SE,Eléctrico,Outubro,2021,19 630 km,,184 cv,Sim,Sim,Sim,Utilitário,Vermelho,Automática,,3,4,Classe 1,,,18 Meses,1,Nacional,,,Usados,32 500        EUR,8088193501,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-electric-cooper-se-ID8PneBT.html,Sim,Metalizado,,Sim,,,,,,,,230 km,,,,,,"15,50 kWh/100km",,StandVirtual,Yes,2023-09-14
Profissional,BMW,425 Gran Coupé,d Pack M Auto,Diesel,Setembro,2016,56 000 km,1 995 cm3,224 cv,,,,Sedan,Preto,Automática,8,5,5,Classe 1,Tracção traseira,127 g/km,18 Meses,1,Nacional,Sim,Sim,Usados,35 980        EUR,8090422394,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-425-gran-coup-d-pack-m-auto-ID8PvArM.html,,Metalizado,21/09/2024,Sim,"5,70 l/100km","4,30 l/100km",227 €,,950 km,,Série 4,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,SLC 200,9G-TRONIC,Gasolina,Junho,2016,29 100 km,1 991 cm3,184 cv,,,,Cabrio,Cinzento,Automática,9,2,2,Classe 1,Tracção traseira,137 g/km,18 Meses,1,,Sim,Sim,Usados,32 700        EUR,8090179805,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-slc-200-9g-tronic-ID8Pwzl3.html,,Metalizado,,Sim,"8,60 l/100km","5,40 l/100km",,Sim,,,Classe SLC,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,TT Roadster,1.8 TFSi S-line S tronic,Gasolina,Outubro,2017,60 000 km,1 798 cm3,180 cv,,,,Cabrio,Preto,Automática,7,2,,,Tracção dianteira,136 g/km,36 Meses,,,,,Usados,37 900        EUR,8090218922,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-tt-roadster-1-8-tfsi-s-line-s-tronic-ID8PwJwY.html,,,,,"7,30 l/100km","5,20 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,3008,1.5 BlueHDi GT EAT8,Diesel,Fevereiro,2021,46 000 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Branco,Automática,8,5,5,,,,18 Meses,,Importado,,,Usados,35 990        EUR,8089587025,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-gt-eat8-ID8Pt585.html,Sim,Metalizado,,Sim,,,,Sim,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Kia,e-Niro,EV 64kWh,Eléctrico,Fevereiro,2020,34 000 km,,204 cv,Sim,Sim,Sim,SUV / TT,Cinzento,Automática,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,,Sim,Sim,Usados,31 980        EUR,8089945007,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/kia-e-niro-ev-64kwh-ID8PuAfZ.html,,Metalizado,01/02/2024,Sim,,,,,500 km,,,500 km,64 kWh,Própria,,,,"12,50 kWh/100km",,StandVirtual,Yes,2023-09-14
Profissional,BMW,520,d Line Luxury Auto,Diesel,Abril,2019,44 000 km,1 995 cm3,190 cv,Sim,Sim,Sim,Carrinha,Preto,Automática,8,5,5,Classe 1,Tracção traseira,135 g/km,18 000 Meses,1,Nacional,Sim,Sim,Usados,38 980        EUR,8090229262,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8PwMcK.html,Sim,Metalizado,,Sim,,,,,1 000 km,,Série 5,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,A5 Sportback,2.0 TDI S-line,Diesel,Maio,2018,179 899 km,1 968 cm3,150 cv,Sim,Sim,Sim,Sedan,Preto,Manual,6,5,5,Classe 1,Tracção dianteira,,18 Meses,1,Nacional,Sim,Sim,Usados,31 440        EUR,8086894044,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a5-sportback-2-0-tdi-s-line-ID8PhMyU.html,Sim,Metalizado,01/05/2025,Sim,5 l/100km,,,Sim,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,VW,T-Roc Cabrio,1.5 TSI R-Line DSG,Gasolina,Julho,2021,60 000 km,1 498 cm3,150 cv,,,,SUV / TT,Cinzento,Automática,7,2,4,Classe 1,Tracção dianteira,160 g/km,,,Importado,,Sim,Usados,37 900        EUR,8090416622,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-t-roc-cabrio-1-5-tsi-r-line-dsg-ID8PvyVG.html,,,,Sim,"6,40 l/100km","4,70 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,A3 Sportback,,Diesel,Abril,2022,32 000 km,1 968 cm3,116 cv,Sim,,,Utilitário,Preto,Automática,,5,5,,,,36 Meses,,Nacional,,,Usados,32 990        EUR,8089849466,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-ID8Pubp0.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Tesla,Model S,P85D,Eléctrico,Maio,2015,146 000 km,,700 cv,Sim,,Sim,Sedan,Vermelho,Automática,,5,5,Classe 1,Integral,,18 Meses,,Importado,,,Usados,41 900        EUR,8088452286,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-s-p85d-ID8PojWQ.html,Sim,,,Sim,,,,,,,,480 km,85 kWh,Própria,,"17,70 l/100km",,,,StandVirtual,Yes,2023-09-14
Profissional,Renault,Grand Scénic,1.3 TCe Bose Edition EDC,Gasolina,Março,2023,45 km,1 332 cm3,160 cv,,,Sim,Monovolume,Preto,Automática,7,5,7,Classe 1,Tracção dianteira,162 g/km,36 Meses,,Nacional,,Sim,Usados,40 000        EUR,8089830898,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-3-tce-bose-edition-edc-ID8Pu6zv.html,Sim,,,Sim,"7,40 l/100km",5 l/100km,"180,34 €",,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Citroën,e-C4,Feel Pack,Eléctrico,Abril,2021,41 012 km,,136 cv,,,Sim,SUV / TT,Cinzento,Automática,,5,5,,Tracção dianteira,,36 Meses,,,,,Usados,30 980        EUR,8089805921,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/citron-e-c4-feel-pack-ID8Pu04F.html,Sim,,,,,,,,,,,350 km,,,,,,"16,60 kWh/100km",,StandVirtual,Yes,2023-09-14
Profissional,Toyota,Proace Verso,1.5 D-4D L2 1.2T Comfort 9L TC+TAC,Diesel,Maio,2019,40 000 km,1 499 cm3,120 cv,,,Sim,Monovolume,Branco,Manual,,4,9,Classe 1,,,18 Meses,1,Nacional,Sim,Sim,Usados,39 900        EUR,8090140673,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-proace-verso-1-5-d-4d-l2-1-2t-comfort-9l-tc-tac-ID8Pwp9T.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,B 250,e AMG Line,Híbrido (Gasolina),Setembro,2021,21 529 km,1 332 cm3,218 cv,,Sim,Sim,Sedan,Branco,Automática,8,5,5,Classe 1,Tracção dianteira,,18 Meses,,,Sim,,Usados,40 980        EUR,8089819370,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-250-e-amg-line-ID8Pu3zA.html,Sim,Metalizado,,Sim,,,,,,,Classe B,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Golf,,Diesel,Julho,2020,26 500 km,1 968 cm3,150 cv,Sim,,,Utilitário,Cinzento,Automática,,5,5,,,,18 Meses,,Importado,,,Usados,33 498        EUR,8089820763,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-ID8Pu3V3.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,5008,1.5 BlueHDi Active Pack EAT8,Diesel,Janeiro,2021,54 347 km,1 499 cm3,130 cv,,,Sim,SUV / TT,Cinzento,Automática,8,5,7,Classe 1,Tracção dianteira,146 g/km,36 Meses,,Nacional,Sim,Sim,Usados,39 490        EUR,8089988773,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-active-pack-eat8-ID8PuLDT.html,Sim,,,Sim,"4,50 l/100km","3,80 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Cupra,Formentor,1.5 TSI,Gasolina,Março,2022,2 500 km,1 498 cm3,150 cv,,,Sim,SUV / TT,Preto,Manual,6,5,5,,,,36 Meses,,,,,Usados,33 980        EUR,8089334632,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-5-tsi-ID8Ps1te.html,Sim,,,,"6,30 l/100km",,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Outubro,2022,10 700 km,1 950 cm3,116 cv,,,Sim,Utilitário,Branco,Automática,,5,5,,,133 g/km,36 Meses,,Nacional,Sim,,Usados,39 500        EUR,8090546733,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8Px6Nf.html,Sim,,,Sim,,,,Sim,,,Classe A,,,,01/01/0001,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,Traveller,1.5 BlueHDi L1H1 Active Compact,Diesel,Outubro,2021,16 808 km,1 499 cm3,120 cv,,,,Carrinha,Branco,Manual,6,5,9,,Tracção dianteira,165 g/km,36 Meses,,,,,Usados,39 900        EUR,8090378392,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-traveller-1-5-bluehdi-l1h1-active-compact-ID8Pvp04.html,,,,,"5,20 l/100km","4,60 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,E 220,D AMG Line,Diesel,Outubro,2016,127 237 km,1 950 cm3,194 cv,Sim,,Sim,Sedan,Branco,Automática,9,4,5,Classe 1,,,18 Meses,1,Nacional,Sim,Sim,Usados,35 900        EUR,8090603895,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-ID8PxlFd.html,,,,Sim,,,,,,,Classe E,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Golf,,Gasolina,Março,2016,83 103 km,1 984 cm3,265 cv,Sim,,,Utilitário,Branco,Automática,,5,5,,,,18 Meses,,Importado,Sim,,Usados,34 990        EUR,8089388852,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-ID8PsfzK.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mitsubishi,L200,2.3 DI-D CD Invite 2WD,Diesel,Janeiro,2022,103 km,2 268 cm3,150 cv,Sim,,Sim,SUV / TT,Branco,Manual,,4,5,,,,18 Meses,,Nacional,Sim,Sim,Usados,31 000        EUR,8088438722,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mitsubishi-l200-2-3-di-d-cd-invite-2wd-ID8Pogp4.html,Sim,,01/01/2026,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 220,d Avantgarde Aut.,Diesel,Maio,2018,63 900 km,2 143 cm3,170 cv,Sim,,Sim,Carrinha,Azul,Automática,9,5,5,Classe 1,,114 g/km,18 Meses,1,Nacional,Sim,,Usados,33 500        EUR,8090603892,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-avantgarde-aut-ID8PxlFa.html,Sim,Metalizado,,Sim,,,,Sim,,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,SEAT,Alhambra,2.0 TDi Xcellence DSG,Diesel,Março,2019,105 000 km,1 968 cm3,150 cv,Sim,Sim,Sim,Monovolume,Azul,Automática,6,5,7,Classe 1,Tracção dianteira,135 g/km,18 Meses,1,Nacional,,Sim,Usados,30 980        EUR,8089832005,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/seat-alhambra-2-0-tdi-xcellence-dsg-ID8Pu6Rn.html,Sim,Metalizado,30/03/2025,Sim,,,271 €,,1 000 km,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Volvo,V60,2.0 D4 Momentum Geartronic,Diesel,Abril,2020,71 000 km,1 969 cm3,190 cv,Sim,,Sim,Carrinha,Cinzento,Automática,8,5,5,Classe 1,Tracção dianteira,145 g/km,18 Meses,1,Nacional,Sim,Sim,Usados,34 980        EUR,8090058546,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/volvo-v60-2-0-d4-momentum-geartronic-ID8Pw3Ng.html,Sim,Metalizado,01/04/2024,Sim,"5,50 l/100km",4 l/100km,224 €,,1 000 km,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,5008,1.5 BlueHDi GT Line EAT8,Diesel,Junho,2019,67 000 km,1 499 cm3,130 cv,,,Sim,Monovolume,Branco,Automática,8,5,7,Classe 1,,,18 Meses,1,Nacional,,Sim,Usados,32 470        EUR,8090308688,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-eat8-ID8Pv6RO.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Scirocco,,Diesel,Outubro,2017,72 917 km,1 968 cm3,184 cv,Sim,,Sim,Utilitário,Branco,Automática,,3,4,Classe 1,,,18 Meses,1,Nacional,,Sim,Usados,31 990        EUR,8088781968,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-scirocco-ID8PpHHi.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 300,de Avantgarde,Híbrido (Diesel),Outubro,2020,112 869 km,1 950 cm3,306 cv,Sim,Sim,Sim,Sedan,Branco,Automática,,4,5,,Tracção traseira,33 g/km,18 Meses,1,Nacional,Sim,Sim,Usados,38 990        EUR,8089820391,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-de-avantgarde-ID8Pu3Q3.html,,,,,,,,,,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Tesla,Model 3,AWD Dual Motor Performance,Eléctrico,Maio,2020,65 000 km,,455 cv,Sim,Sim,,Coupé,Preto,Automática,,4,,,,,36 Meses,,,,,Usados,39 975        EUR,8089991291,11 Setembro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-3-awd-dual-motor-performance-ID8PuMiw.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 220,d AMG Line Aut.,Diesel,Agosto,2019,48 250 km,1 950 cm3,194 cv,,,,Coupé,Preto,Automática,9,2,4,Classe 1,Tracção traseira,141 g/km,18 Meses,1,Nacional,Sim,Sim,Usados,42 500        EUR,8090542631,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8Px5J5.html,,,,Sim,"5,90 l/100km","4,80 l/100km",,,,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,VW,Amarok,,Diesel,Dezembro,2018,130 000 km,2 967 cm3,258 cv,,,,SUV / TT,Cinzento,Manual,6,4,3,,Integral,229 g/km,,,,,,Usados,39 000        EUR,8090481054,12 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-amarok-ID8PvPHU.html,,,,,"8,60 l/100km","7,30 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,220,d Pack M Auto,Diesel,Janeiro,2014,110 418 km,1 995 cm3,184 cv,,,Sim,Coupé,Branco,Automática,8,2,4,,,,18 Meses,,Nacional,,,Usados,30 990        EUR,8089740419,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-220-d-pack-m-auto-ID8PtJ2b.html,Sim,,,Sim,,,,,,,Série 2,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,X6,40 d xDrive,Diesel,Maio,2012,47 697 km,2 993 cm3,306 cv,Sim,,Sim,SUV / TT,Branco,Automática,,5,5,,,,18 Meses,1,Importado,,Sim,Usados,44 900        EUR,8088736215,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x6-40-d-xdrive-ID8PpwNl.html,Sim,,,Sim,,,,,,,Série X,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Alfa Romeo,Stelvio,2.2 D Super AT8,Diesel,Abril,2018,109 000 km,2 143 cm3,150 cv,,,Sim,SUV / TT,Cinzento,Automática,8,5,5,,,,18 Meses,,,Sim,Sim,Usados,34 500        EUR,8087852533,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/alfa-romeo-stelvio-2-2-d-super-at8-ID8PlNUp.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,520,d Pack M Auto,Diesel,Setembro,2017,171 000 km,1 995 cm3,190 cv,,,Sim,Carrinha,Preto,Automática,,5,5,,,,18 Meses,,Nacional,Sim,Sim,Usados,31 900        EUR,8089298227,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PrS03.html,Sim,Metalizado,,Sim,,,,,,,Série 5,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,GLA 200,d Progressive,Diesel,Novembro,2020,42 296 km,1 950 cm3,150 cv,Sim,,Sim,SUV / TT,Branco,Automática,8,5,5,Classe 1,Tracção dianteira,153 g/km,18 Meses,1,Nacional,Sim,Sim,Usados,44 000        EUR,8090048250,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-200-d-progressive-ID8Pw17c.html,Sim,Metalizado,,Sim,,,,,,,Classe GLA,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,E 220,D AMG,Diesel,Abril,2017,71 600 km,1 950 cm3,194 cv,Sim,,Sim,Carrinha,Branco,Automática,9,5,5,Classe 1,Tracção traseira,,18 Meses,1,Nacional,Sim,Sim,Usados,38 500        EUR,8088706707,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-ID8Ppo7p.html,Sim,Metalizado,,Sim,"6,10 l/100km",,,,,,Classe E,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,E 220,,Diesel,Julho,2018,140 000 km,1 950 cm3,194 cv,Sim,,,Coupé,Cinzento,Automática,9,2,4,Classe 1,Tracção traseira,,18 Meses,1,Nacional,Sim,Sim,Usados,38 500        EUR,8089835030,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-ID8Pu7Ea.html,Sim,Metalizado,,Sim,,,,,,,Classe E,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 200,d AMG Line Aut.,Diesel,Maio,2019,90 000 km,1 598 cm3,160 cv,Sim,,Sim,Sedan,Branco,Automática,9,5,5,Classe 1,Tracção traseira,,18 Meses,1,Nacional,Sim,Sim,Usados,35 900        EUR,8090299016,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-amg-line-aut-ID8Pv4lO.html,Sim,Metalizado,,Sim,,,,,,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 220,d AMG Line Aut.,Diesel,Janeiro,2017,93 500 km,2 143 cm3,170 cv,Sim,,Sim,Carrinha,Preto,Automática,7,5,5,Classe 1,Tracção traseira,,18 Meses,1,Nacional,Sim,,Usados,32 500        EUR,8088230757,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-aut-ID8PnoiN.html,Sim,Metalizado,,Sim,"5,30 l/100km",,,Sim,,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Nissan,Qashqai,1.3 DIG-T Tekna,Gasolina,Maio,2022,3 900 km,1 332 cm3,140 cv,,,Sim,SUV / TT,Cinzento,Manual,6,5,5,,,,36 Meses,1,Nacional,,Sim,Usados,38 990        EUR,8086917826,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-3-dig-t-tekna-ID8PhSKu.html,Sim,Metalizado,,Sim,7 l/100km,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,X2,16 d sDrive Auto Advantage,Diesel,Junho,2019,78 000 km,1 496 cm3,116 cv,,,,SUV / TT,Cinzento,Automática,7,5,5,Classe 1,Tracção traseira,133 g/km,18 Meses,1,Nacional,,Sim,Usados,32 750        EUR,8090375281,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x2-16-d-sdrive-auto-advantage-ID8PvobT.html,,Metalizado,,Sim,,,154 €,,,,Série X,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,VW,Golf,2.0 TSI GTI DSG,Gasolina,Abril,2021,1 000 km,1 984 cm3,245 cv,,,Sim,Utilitário,Preto,Automática,,5,5,,,,18 Meses,,Importado,Sim,Sim,Usados,40 900        EUR,8089799318,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-dsg-ID8PtYma.html,Sim,,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Particular,MINI,Clubman,John Cooper Works Untold Edition ALL4,Gasolina,Outubro,2019,34 000 km,1 998 cm3,306 cv,,,,Carrinha,Azul,Automática,,6,,,,,,1,Nacional,Sim,Sim,Usados,37 490        EUR,8090001712,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mini-clubman-john-cooper-works-untold-edition-all4-ID8PuP0A.html,,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Opel,Corsa-e,Elegance,Eléctrico,Novembro,2022,5 km,,136 cv,,Sim,Sim,Utilitário,Preto,Automática,,5,5,,,,36 Meses,,Nacional,,,Usados,32 500        EUR,8089604866,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/opel-corsa-e-elegance-ID8Pt9LQ.html,Sim,,,,,,,,,,,,,Própria,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,420 Gran Coupé,d Line Luxury Auto,Diesel,Março,2019,47 924 km,1 995 cm3,190 cv,,,Sim,Coupé,Branco,Automática,8,5,5,Classe 1,Tracção traseira,,18 Meses,,Nacional,,,Usados,42 950        EUR,8090603828,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-line-luxury-auto-ID8PxlE8.html,Sim,,,Sim,,,,,,,Série 4,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Audi,A4 Avant,35 TDI S tronic,Diesel,Maio,2019,52 372 km,1 968 cm3,150 cv,,,Sim,Carrinha,Cinzento,Automática,7,5,5,Classe 1,Tracção dianteira,,18 Meses,,Nacional,,,Usados,33 850        EUR,8090603826,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-35-tdi-s-tronic-ID8PxlE6.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Peugeot,Traveller,1.6 BlueHDi L1H1 Business Compact,Diesel,Julho,2018,122 965 km,1 560 cm3,115 cv,Sim,Sim,Sim,Carrinha,Cinzento,Manual,,4,8,,Tracção dianteira,137 g/km,18 Meses,,Nacional,Sim,Sim,Usados,38 490        EUR,8090183993,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-traveller-1-6-bluehdi-l1h1-business-compact-ID8PwAqB.html,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,BMW,330,e Auto,Híbrido (Gasolina),Janeiro,2021,51 494 km,1 998 cm3,292 cv,,,,Carrinha,Preto,Automática,8,4,5,Classe 1,Tracção traseira,30 g/km,24 Meses,1,Nacional,Sim,,Usados,43 350        EUR,8090534192,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/bmw-330-e-auto-ID8Px3vY.html,,Metalizado,,Sim,,,,,650 km,,Série 3,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,C 220,d Aut.,Diesel,Outubro,2016,97 864 km,2 143 cm3,170 cv,Sim,,Sim,Cabrio,Azul,Automática,,2,4,Classe 1,Tracção traseira,,18 Meses,,Importado,,Sim,Usados,33 490        EUR,8089390086,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-aut-ID8PsfTE.html,,,,,,,,,,,Classe C,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Mercedes-Benz,GLE 250,d,Diesel,Fevereiro,2016,159 567 km,2 143 cm3,204 cv,Sim,Sim,Sim,SUV / TT,Preto,Automática,9,5,5,Classe 1,,,18 Meses,1,Nacional,Sim,Sim,Usados,43 490        EUR,8088015023,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gle-250-d-ID8Pmubd.html,,,,,,,,,,,Classe GLE,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Jeep,Compass,1.3 T Limited,Gasolina,Março,2022,31 250 km,1 332 cm3,130 cv,Sim,Sim,Sim,SUV / TT,Prateado,Manual,6,5,5,,Tracção dianteira,158 g/km,36 Meses,,Nacional,Sim,,Usados,33 990        EUR,8090018879,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/jeep-compass-1-3-t-limited-ID8PuTtt.html,Sim,Metalizado,,Sim,"7,80 l/100km","5,10 l/100km",,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
Profissional,Toyota,Corolla Touring Sports,1.8 Hybrid Exclusive,Híbrido (Gasolina),Janeiro,2021,43 500 km,1 798 cm3,122 cv,Sim,Sim,Sim,Carrinha,Preto,Automática,,5,5,Classe 1,Tracção dianteira,,36 Meses,,,Sim,,Usados,30 490        EUR,8089914730,14 Setembro 2023,https://www.standvirtual.com/carros/anuncio/toyota-corolla-touring-sports-1-8-hybrid-exclusive-ID8PusnE.html,Sim,Metalizado,,Sim,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-09-14
