Anunciante,Marca,Modelo,Versão,Combustível,Mês de Registo,Ano,Quilómetros,Cilindrada,Potência,Segmento,Cor,Tipo de Caixa,Número de Mudanças,Nº de portas,Lotação,Tracção,Emissões CO2,Consumo Urbano,Consumo Extra Urbano,Condição,Preco,ID Anuncio,Data Anuncio,Link,IVA Discriminado,Aceita retoma,Possibilidade de financiamento,Tipo de cor,Inspecção válida até,Garantia de Stand (incl. no preço),Livro de Revisões completo,Não fumador,2º Chave,Autonomia,Capacidade da bateria,Valor Fixo,Autonomia Máxima,Origem,Sub-modelo,Classe do veículo,Registo(s),Garantia de Fábrica até,ou até,Consumo Combinado,Filtro de partículas,IUC,Gancho de Reboque,Consumo,Bateria,Clássico,Site,Portugal,Data
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake 7G-DCT AMG Line,Diesel,Janeiro,2020,100 000 km,1 461 cm3,116 cv,Carrinha,Cinzento,Automática,7,5,5,Tracção dianteira,110 g/km,"4,90 l/100km","3,80 l/100km",Usados,39 850        EUR,8090536720,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-7g-dct-amg-line-ID8Px4bK.html,,Sim,Sim,Mate,,18 Meses,,Sim,Sim,,,,,Importado,Classe CLA,Classe 1,,,,,Sim,,1,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Auto,Diesel,Outubro,2018,67 000 km,1 995 cm3,190 cv,Carrinha,Azul,Automática,8,5,5,Tracção traseira,150 g/km,,,Usados,34 400        EUR,8089792819,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8PtVFl.html,,Sim,Sim,Metalizado,,18 Meses,,,Sim,,,Sim,,Nacional,Série 5,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,X2,25 e xDrive X Pack M,Híbrido (Gasolina),Maio,2021,61 500 km,1 499 cm3,220 cv,SUV / TT,Preto,Automática,6,5,5,Integral,40 g/km,,,Usados,39 490        EUR,8085731037,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-x-pack-m-ID8PcU0J.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,,Sim,,,Sim,,Nacional,Série X,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,X1,25 e xDrive,Híbrido (Gasolina),Junho,2021,65 000 km,1 499 cm3,220 cv,SUV / TT,Branco,Automática,7,5,5,,,,,Usados,36 990        EUR,8088007350,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x1-25-e-xdrive-ID8Pmsbs.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,,Sim,,,Sim,,Nacional,Série X,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,CLA 180,d Progressive Aut.,Diesel,Agosto,2020,74 700 km,1 461 cm3,116 cv,Sedan,Preto,Automática,7,4,5,Tracção dianteira,122 g/km,,,Usados,33 190        EUR,8090035127,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-progressive-aut-ID8PuXHx.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,,Sim,,,Sim,,Nacional,Classe CLA,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,X2,25 e xDrive Advantage,Híbrido (Gasolina),Junho,2021,57 500 km,1 499 cm3,220 cv,SUV / TT,Preto,Automática,6,5,5,Integral,38 g/km,,,Usados,37 190        EUR,8085782920,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x2-25-e-xdrive-advantage-ID8Pd7wy.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,,Sim,,,Sim,,Nacional,Série X,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Audi,A3 Sportback,40 TFSIe Advanced,Híbrido (Gasolina),Dezembro,2020,40 000 km,1 395 cm3,204 cv,Utilitário,Cinzento,Automática,7,5,5,Tracção dianteira,,,,Usados,32 480        EUR,8089208076,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-40-tfsie-advanced-ID8Pruy0.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,S 400,Hybrid,Híbrido (Gasolina),Setembro,2010,50 200 km,3 498 cm3,299 cv,Sedan,Azul,Automática,7,4,5,Tracção traseira,186 g/km,"10,70 l/100km","6,30 l/100km",Usados,32 500        EUR,8090757156,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-s-400-hybrid-ID8PxZxa.html,,Sim,Sim,,,18 Meses,Sim,,Sim,,,,,Nacional,Classe S,,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Particular,Hyundai,i30 N,2.0 T-GDi Pack Performance,Gasolina,Outubro,2021,31 000 km,1 998 cm3,280 cv,Utilitário,Vermelho,Manual,6,5,5,Tracção dianteira,182 g/km,,,Usados,40 500        EUR,8090144213,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-i30-n-2-0-t-gdi-pack-performance-ID8Pwq4Z.html,,,,Metalizado,31/10/2025,,Sim,,Sim,,,,,Nacional,,Classe 1,1,31/10/2028,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,330,e Corporate Edition Auto,Híbrido (Gasolina),Dezembro,2019,41 037 km,1 998 cm3,292 cv,Sedan,Cinzento,Automática,,4,5,,,,,Usados,35 990        EUR,8090192593,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-330-e-corporate-edition-auto-ID8PwCFj.html,Sim,Sim,Sim,,,18 Meses,Sim,,Sim,,,Sim,,Nacional,Série 3,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Particular,BMW,X5,25 d sDrive Pack M,Diesel,Julho,2016,107 000 km,1 995 cm3,231 cv,SUV / TT,Cinzento,Automática,8,5,5,Tracção traseira,141 g/km,"5,90 l/100km",5 l/100km,Usados,42 990        EUR,8090682968,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x5-25-d-sdrive-pack-m-ID8PxGeA.html,,,,,,,,,,,,,,,Série X,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Pack M Auto,Diesel,Maio,2017,152 000 km,1 995 cm3,190 cv,Carrinha,Preto,Automática,,5,,,,,,Usados,32 750        EUR,8090804904,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PybXi.html,,,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,,Série 5,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,VW,Touareg,3.0 TDI V6 Tiptronic,Diesel,Junho,2013,40 600 km,2 967 cm3,245 cv,SUV / TT,Preto,Automática,8,5,5,Integral,189 g/km,"8,40 l/100km","6,50 l/100km",Usados,39 500        EUR,8090703979,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/vw-touareg-3-0-tdi-v6-tiptronic-ID8PxLHt.html,,,Sim,Metalizado,,18 Meses,,Sim,Sim,,,,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,308,1.6 Hybrid Allure Pack eEAT8,Híbrido (Gasolina),Março,2022,7 252 km,1 598 cm3,180 cv,Utilitário,Preto,Automática,,5,5,,,,,Usados,39 990        EUR,8089155370,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-6-hybrid-allure-pack-eeat8-ID8PrgPU.html,Sim,,Sim,Metalizado,,18 Meses,,Sim,Sim,,,,,,,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 180,d Style Aut.,Diesel,Fevereiro,2022,45 500 km,1 950 cm3,116 cv,Utilitário,Prateado,Automática,8,5,5,Tracção dianteira,131 g/km,"5,30 l/100km","3,80 l/100km",Usados,33 490        EUR,8090053116,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-aut-ID8Pw2nG.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,,Sim,,,Sim,,Nacional,Classe A,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 160,d Progressive,Diesel,Agosto,2020,57 806 km,1 461 cm3,95 cv,Utilitário,Cinzento,Manual,6,5,5,Tracção dianteira,,,,Usados,30 850        EUR,8089606311,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-d-progressive-ID8Pta99.html,,Sim,Sim,Metalizado,,18 Meses,,,Sim,,,,,Nacional,Classe A,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 160,Style,Gasolina,Janeiro,2023,7 044 km,1 332 cm3,109 cv,Utilitário,Azul,Manual,,5,5,,,,,Usados,32 500        EUR,8090586743,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-style-ID8Pxhcz.html,,,,,,24 Meses,,,,,,Sim,,Nacional,Classe A,,,,,"5,90 l/100km",,,,,,,StandVirtual,Yes,2023-10-12
Profissional,SEAT,Ateca,2.0 TDI Style,Diesel,Setembro,2022,10 344 km,1 968 cm3,115 cv,SUV / TT,Preto,Manual,6,5,5,Tracção dianteira,,,,Usados,33 750        EUR,8088991941,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/seat-ateca-2-0-tdi-style-ID8PqAjX.html,,Sim,Sim,Metalizado,,48 Meses,Sim,Sim,Sim,,,Sim,,Nacional,,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Particular,Mercedes-Benz,CLA 250,e Shooting Brake AMG Line,Híbrido (Gasolina),Novembro,2020,47 000 km,1 332 cm3,218 cv,Carrinha,Branco,Automática,8,5,5,,,,,Usados,35 500        EUR,8089289600,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-250-e-shooting-brake-amg-line-ID8PrPKU.html,,,,Metalizado,30/11/2024,,Sim,Sim,Sim,,,,,,Classe CLA,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Line Luxury Auto,Diesel,Julho,2018,60 753 km,1 995 cm3,190 cv,Sedan,Azul,Automática,,5,5,,1 g/km,,,Usados,33 900        EUR,8090770772,9 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-line-luxury-auto-ID8Py34M.html,Sim,Sim,,,,24 Meses,,,,,,Sim,,Nacional,Série 5,,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,CLA 180,,Diesel,Setembro,2021,48 596 km,1 950 cm3,116 cv,Carrinha,Cinzento,Manual,6,5,5,Tracção dianteira,127 g/km,"6,20 l/100km","3,80 l/100km",Usados,36 490        EUR,8089617999,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-ID8PtdbF.html,,Sim,Sim,Metalizado,,24 Meses,Sim,Sim,Sim,,,,,,Classe CLA,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Abril,2021,67 600 km,1 950 cm3,116 cv,Utilitário,Preto,Automática,,5,5,,,"5,30 l/100km",,Usados,37 400        EUR,8088327423,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PnNrW.html,,Sim,Sim,,,24 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Classe A,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,E 220,d Avantgarde,Diesel,Janeiro,2019,69 800 km,1 950 cm3,194 cv,Carrinha,Preto,Automática,,5,5,,,"5,70 l/100km","4,40 l/100km",Usados,39 000        EUR,8090337165,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-avantgarde-ID8Pveh7.html,,,,,,24 Meses,,,,,,Sim,,Nacional,Classe E,,,,,"4,90 l/100km",,,,,,,StandVirtual,Yes,2023-10-12
Particular,MINI,Countryman,Cooper SE ALL4 Auto,Híbrido (Gasolina),Janeiro,2022,11 145 km,1 499 cm3,220 cv,SUV / TT,Cinzento,Automática,6,5,5,Integral,40 g/km,,,Usados,41 100        EUR,8090804839,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mini-countryman-cooper-se-all4-auto-ID8PybVf.html,,,,Metalizado,,,Sim,,Sim,,,,,Nacional,,,,01/01/2025,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Nissan,X-Trail,1.7 dCi N-Tec 4x4-i,Diesel,Março,2020,85 253 km,1 749 cm3,150 cv,SUV / TT,Cinzento,Manual,6,5,5,Integral,165 g/km,"6,40 l/100km","5,30 l/100km",Usados,32 950        EUR,8090236688,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/nissan-x-trail-1-7-dci-n-tec-4x4-i-ID8PwO8v.html,,,,Metalizado,,36 Meses,,,,,,,,,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,A 180,d AMG Line Aut.,Diesel,Janeiro,2023,8 000 km,1 950 cm3,116 cv,Utilitário,Preto,Automática,,5,5,,,,,Usados,37 990        EUR,8090668910,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-aut-ID8PxCzQ.html,Sim,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Classe A,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Tesla,Model S,,Eléctrico,Maio,2018,90 000 km,,525 cv,Sedan,Cinzento,Automática,1,5,5,Tracção traseira,,,,Usados,44 990        EUR,8090653041,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/tesla-model-s-ID8PxyrT.html,Sim,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,Importado,,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Jaguar,XE,D180 Aut. R-Dynamic S,Diesel,Outubro,2020,98 500 km,1 999 cm3,180 cv,Sedan,Preto,Automática,8,4,5,Tracção traseira,130 g/km,"6,20 l/100km","4,20 l/100km",Usados,33 990        EUR,8090652281,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/jaguar-xe-d180-aut-r-dynamic-s-ID8PxyfD.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,Importado,,Classe 1,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,E 220,d 4Matic T 9G-TRONIC AMG Line,Diesel,Fevereiro,2020,138 000 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,9,5,5,,135 g/km,,,Usados,42 990        EUR,8090741960,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-4matic-t-9g-tronic-amg-line-ID8PxWA4.html,,Sim,,Metalizado,,18 Meses,Sim,Sim,Sim,,,,,Importado,Classe E,Classe 1,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Cupra,Formentor,1.4 e-Hybrid DSG VZ,Híbrido (Gasolina),Junho,2021,39 284 km,1 395 cm3,245 cv,SUV / TT,Branco,Automática,,5,5,,,,,Usados,35 900        EUR,8090729112,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-4-e-hybrid-dsg-vz-ID8PxSeQ.html,Sim,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,60 km,,,Classe 1,,,,"2,10 l/100km",,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Citroën,e-C4,Shine Pack,Eléctrico,Julho,2022,55 km,,136 cv,SUV / TT,Cinzento,Automática,,5,,,,,,Usados,34 999        EUR,8088434669,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/citron-e-c4-shine-pack-ID8PoflH.html,,,Sim,,,36 Meses,,,,,,Sim,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Particular,Mercedes-Benz,GLC 350,e Coupé AMG Line 4-Matic,Híbrido (Gasolina),Novembro,2017,200 000 km,1 991 cm3,320 cv,SUV / TT,Cinzento,Automática,,5,,,,,,Usados,38 500        EUR,8090804769,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-350-e-coup-amg-line-4-matic-ID8PybW7.html,,,,,,,,,,,,,,,Classe GLC,,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Peugeot,e-208,GT Pack,Eléctrico,Junho,2021,14 900 km,,136 cv,Citadino,Cinzento,Automática,,5,5,Tracção dianteira,,,,Usados,34 950        EUR,8087408885,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-gt-pack-ID8PjVuN.html,,Sim,Sim,Metalizado,,18 Meses,,,,,,,,Importado,,,,,,,,,,,Própria,,StandVirtual,Yes,2023-10-12
Particular,BMW,420 Gran Coupé,d Pack M Auto,Diesel,Junho,2019,80 000 km,1 995 cm3,190 cv,Coupé,Cinzento,Automática,,5,,,,,,Usados,33 900        EUR,8089281591,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PrNFJ.html,,,,Metalizado,,,,,,,,,,,Série 4,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,520,d Pack M Auto,Diesel,Setembro,2018,70 000 km,1 995 cm3,190 cv,Sedan,Cinzento,Automática,8,4,5,,,,,Usados,40 900        EUR,8088712749,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8PppGR.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Série 5,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,X3,18 d sDrive Advantage Auto,Diesel,Agosto,2019,67 621 km,1 995 cm3,150 cv,SUV / TT,Preto,Automática,,5,5,,134 g/km,"5,30 l/100km","4,60 l/100km",Usados,39 900        EUR,8090714253,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-x3-18-d-sdrive-advantage-auto-ID8PxOnb.html,,,,,,36 Meses,,,,,,Sim,,Nacional,Série X,,,12/10/2026,,"4,90 l/100km",,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 160,AMG Line,Gasolina,Outubro,2019,47 543 km,1 595 cm3,129 cv,Sedan,Cinzento,Manual,6,4,5,Tracção traseira,153 g/km,"7,50 l/100km",,Usados,32 890        EUR,8088035560,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-160-amg-line-ID8Pmzvs.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,Sim,Sim,,,Sim,,Importado,Classe C,Classe 1,1,,,,,"173,41 €",,,,,StandVirtual,Yes,2023-10-12
Profissional,Audi,A6 Avant,40 TDI Design S tronic,Diesel,Fevereiro,2019,90 600 km,1 968 cm3,204 cv,Carrinha,Preto,Automática,7,5,5,Tracção dianteira,147 g/km,"5,30 l/100km",4 l/100km,Usados,37 990        EUR,8090760016,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/audi-a6-avant-40-tdi-design-s-tronic-ID8Py0hi.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,B 180,d Progressive,Diesel,Outubro,2020,33 024 km,1 461 cm3,116 cv,Monovolume,Cinzento,Manual,6,5,5,Tracção dianteira,115 g/km,,,Usados,32 990        EUR,8086676762,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-b-180-d-progressive-ID8PgS2m.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,Sim,Sim,,,Sim,,Importado,Classe B,Classe 1,1,,,,Sim,145 €,,,,,StandVirtual,Yes,2023-10-12
Profissional,Alfa Romeo,Giulia,2.2 D Veloce Ti Q4 AT8,Diesel,Julho,2017,44 000 km,2 143 cm3,210 cv,Sedan,Cinzento,Automática,8,4,5,Integral,148 g/km,,,Usados,33 990        EUR,8090757275,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/alfa-romeo-giulia-2-2-d-veloce-ti-q4-at8-ID8PxZz5.html,,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mitsubishi,Eclipse Cross,2.4 PHEV eMotion,Híbrido (Gasolina),Novembro,2022,26 132 km,2 360 cm3,202 cv,SUV / TT,Cinzento,Automática,7,5,5,Integral,46 g/km,,,Usados,38 990        EUR,8090279719,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mitsubishi-eclipse-cross-2-4-phev-emotion-ID8PwZkz.html,Sim,Sim,Sim,Metalizado,,36 Meses,Sim,Sim,Sim,,,,,Nacional,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,i3,120Ah,Eléctrico,Junho,2019,41 630 km,,170 cv,Utilitário,Preto,Automática,,5,4,,,,,Usados,32 900        EUR,8090804670,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-i3-120ah-ID8PybTv.html,,,,,,36 Meses,,,,,,Sim,,Nacional,,,,12/10/2026,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,CLA 220,d Shooting Brake AMG Line Aut.,Diesel,Outubro,2019,50 000 km,1 950 cm3,190 cv,Carrinha,Preto,Automática,8,5,5,Tracção dianteira,144 g/km,"5,60 l/100km","4,10 l/100km",Usados,42 490        EUR,8089850270,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-220-d-shooting-brake-amg-line-aut-ID8PubBY.html,,Sim,Sim,Metalizado,,24 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Classe CLA,,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,525,d Pack M Auto,Diesel,Setembro,2017,14 228 km,1 995 cm3,231 cv,Sedan,Preto,Automática,8,4,5,,,,,Usados,39 990        EUR,8087526999,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-525-d-pack-m-auto-ID8PkrdR.html,,Sim,Sim,Metalizado,,18 Meses,,,Sim,,,Sim,,Nacional,Série 5,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,318,d Touring Line Sport Auto,Diesel,Julho,2020,149 000 km,1 995 cm3,150 cv,Carrinha,Cinzento,Automática,,5,5,,,,,Usados,30 750        EUR,8090531986,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-318-d-touring-line-sport-auto-ID8Px2Xo.html,Sim,Sim,Sim,Metalizado,,18 Meses,Sim,Sim,Sim,,,Sim,,Nacional,Série 3,Classe 1,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,640 Gran Coupé,d Pack M,Diesel,Junho,2013,116 000 km,2 993 cm3,313 cv,Sedan,Cinzento,Automática,8,4,5,,,,,Usados,33 950        EUR,8090229080,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-640-gran-coup-d-pack-m-ID8PwM9O.html,,Sim,Sim,Metalizado,,18 Meses,,Sim,Sim,,,Sim,,Nacional,Série 6,Classe 1,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,C 220,d AMG Line,Diesel,Outubro,2019,155 000 km,1 950 cm3,194 cv,Carrinha,Cinzento,Automática,,5,5,,,,,Usados,35 900        EUR,8090658464,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-220-d-amg-line-ID8PxzRm.html,,Sim,Sim,,,18 Meses,,Sim,Sim,,,Sim,,,Classe C,Classe 1,,,,,Sim,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Audi,S3 Limousine,2.0 TFSi quattro S tronic,Gasolina,Dezembro,2016,155 000 km,1 984 cm3,300 cv,Utilitário,Preto,Automática,,4,5,,,"8,80 l/100km",,Usados,33 500        EUR,8089444217,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/audi-s3-limousine-2-0-tfsi-quattro-s-tronic-ID8PstYJ.html,,,Sim,Metalizado,,18 Meses,,Sim,,,,Sim,,,,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Hyundai,Tucson,1.6 CRDi Premium,Diesel,Maio,2022,11 500 km,1 598 cm3,116 cv,SUV / TT,Vermelho,Manual,,5,5,,,,,Usados,36 450        EUR,8089967778,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-premium-ID8PuGbg.html,,Sim,,Metalizado,,36 Meses,,,Sim,,,Sim,,Nacional,,Classe 1,,01/01/0001,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Hyundai,Kauai,EV 39kWh Premium,Eléctrico,Dezembro,2021,31 400 km,,136 cv,SUV / TT,Prateado,Automática,,5,5,,,,,Usados,31 400        EUR,8090010039,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-kauai-ev-39kwh-premium-ID8PuRaT.html,Sim,Sim,,Metalizado,,36 Meses,,,Sim,,,Sim,,Nacional,,Classe 1,,01/01/0001,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Hyundai,Tucson,1.6 CRDi Vanguard DCT,Diesel,Agosto,2022,12 500 km,1 598 cm3,136 cv,SUV / TT,Branco,Automática,,5,5,,,,,Usados,40 250        EUR,8090010038,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/hyundai-tucson-1-6-crdi-vanguard-dct-ID8PuRaS.html,,Sim,,Metalizado,,36 Meses,,,Sim,,,Sim,,Nacional,,Classe 1,,01/01/0001,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,BMW,418 Gran Coupé,d Line Sport Auto,Diesel,Maio,2021,55 606 km,1 995 cm3,150 cv,Coupé,Branco,Automática,,5,,,,,,Usados,38 999        EUR,8090256266,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/bmw-418-gran-coup-d-line-sport-auto-ID8PwTei.html,,,Sim,,,36 Meses,,,,,,Sim,,Nacional,Série 4,,,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Mercedes-Benz,CLA 180,d Shooting Brake Business Solutions Aut.,Diesel,Outubro,2020,105 000 km,1 461 cm3,116 cv,Carrinha,Prateado,Automática,,5,5,,,,,Usados,34 900        EUR,8090659890,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-business-solutions-aut-ID8PxAem.html,,Sim,Sim,Metalizado,,18 Meses,,Sim,,,,,,,Classe CLA,,1,,,,,,,,,,StandVirtual,Yes,2023-10-12
Profissional,Cupra,Formentor,,Gasolina,Janeiro,2023,3 000 km,1 498 cm3,150 cv,SUV / TT,Cinzento,Manual,6,5,5,,,,,Usados,33 900        EUR,8090308987,12 Outubro 2023,https://www.standvirtual.com/carros/anuncio/cupra-formentor-ID8Pv6VD.html,Sim,Sim,Sim,Metalizado,,36 Meses,,Sim,Sim,,,Sim,,Nacional,,Classe 1,,01/01/0001,,,,,,,,,StandVirtual,Yes,2023-10-12
